Time ,H ,U ,Output Speed ,Weight on bit
89.21,651.329059666931,2.6516013530811,124.817184173201,610.604729024517
89.22,657.937209024665,2.65190362215517,112.813894983884,607.941881772667
89.23,658.906080083062,2.65217631901822,101.316703156761,616.419497190779
89.24,655.697716854395,2.65242170879607,91.2760926641819,614.112287063829
89.25,649.554687574957,2.6526444245112,83.5563743377381,607.5322123123
89.26,641.286299342899,2.65285100406061,78.7309997565584,600.47121165073
89.27,631.256086543196,2.65304891493384,76.9183012297315,588.784555968742
89.28,619.503728363653,2.65324540975852,77.8422698008487,571.709506373812
89.29,605.908266863071,2.65344679502825,81.0734657196716,561.797957668001
89.3,590.331915459092,2.65365829731892,86.2147456448086,550.809656728529
89.31,572.743175746983,2.65388423624345,92.9498223490302,527.354491599748
89.32,553.344593653696,2.6541281927918,101.004784088338,501.73781112778
89.33,532.718220154408,2.6543930498045,110.086912604802,488.123386249305
89.34,511.97115992473,2.65468090938496,119.838014261008,464.860709552743
89.35,492.826698681886,2.65499292956453,129.82369550819,451.261615429582
89.36,477.574800723084,2.65532914587256,139.52581997044,432.987259327541
89.37,468.792148966619,2.65568830517882,148.368482343761,424.115832452677
89.38,468.796737759201,2.65606776071702,155.749838463353,418.373989902804
89.39,478.928190842889,2.65646345033631,161.098423832091,437.731648073623
89.4,498.900500043615,2.65687000104425,163.929214073793,454.433886212308
89.41,526.552126200552,2.65728096725055,163.915260696991,491.08253009317
89.42,558.211179214875,2.65768922836395,160.930725783085,513.13603882452
89.43,589.607132951875,2.65808749868939,155.088217734302,547.86167468139
89.44,616.965062112613,2.65846891935557,146.728584334361,572.48776509553
89.45,637.827872173867,2.65882763716064,136.401710668102,606.214957863078
89.46,651.329059665889,2.65915932639293,124.817188957687,610.652093647935
89.47,657.937208983428,2.65946159506837,112.814750107221,615.505538090223
89.48,658.90608008128,2.65973429237027,101.316613992734,615.706963514803
89.49,655.697716850929,2.6599796821273,91.2760485559602,613.792360096374
89.5,649.554687700069,2.66020239749642,83.5573126427022,613.785973831612
89.51,641.286299305909,2.66040897744486,78.7307886947928,599.139796702243
89.52,631.256086398262,2.66060688846671,76.9176268351346,584.617928088064
89.53,619.503728542114,2.66080338283727,77.8429885283926,576.199170240325
89.54,605.908266858762,2.66100476834863,81.0734481521742,561.683285332963
89.55,590.33191544215,2.66121627065458,86.2146868077609,550.405227465502
89.56,572.743175810935,2.66144220947676,92.9500306973272,528.88889600231
89.57,553.344593850446,2.66168616583552,101.005426125405,506.851412366415
89.58,532.718220129755,2.66195102315877,110.086825676514,487.370416468448
89.59,511.971160011782,2.66223888253348,119.838347201304,467.984615797458
89.6,492.82669866328,2.66255090292853,129.823603296844,450.327192444399
89.61,477.574800711008,2.66288711923901,139.525729887906,432.007344536421
89.62,468.792148969178,2.66324627846154,148.368533924073,424.710472614647
89.63,468.796737759917,2.66362573404113,155.749823397798,418.190790702896
89.64,478.928190771091,2.66402142332047,161.09891977453,443.936567585192
89.65,498.900500036156,2.66442797433474,163.929249269214,454.88238221549
89.66,526.552126373866,2.66483894097634,163.914653119806,483.351539526901
89.67,558.21117945508,2.66524720219635,160.929946721887,503.401003865809
89.68,589.607132820886,2.66564547171682,155.088665146292,553.254385875635
89.69,616.96506207279,2.66602689257226,146.728745121588,574.323861254384
89.7,637.827872396852,2.66638561112474,136.400560731494,593.991835003697
89.71,651.329059675532,2.66671729974695,124.817112419509,609.90485721755
89.72,657.937208985594,2.66701956840351,112.8147058358,615.113153560005
89.73,658.906080067298,2.66729226597281,101.315931735311,610.261702129724
89.74,655.697716847555,2.66753765545748,91.2760069743932,613.492171409652
89.75,649.554687586475,2.66776037111021,83.5564589546585,608.096069654819
89.76,641.28629931139,2.66796695074963,78.7308174229605,599.321814060942
89.77,631.256086471553,2.66816486167186,76.9179637388667,586.699402722968
89.78,619.50372853095,2.66836135616719,77.8429410630867,575.901938524563
89.79,605.908266929048,2.66856274157598,81.0737034336521,563.337832997711
89.8,590.331915275109,2.66877424417543,86.2141155412975,546.485507842573
89.81,572.743175901541,2.66900018267633,92.9503260226132,531.061937041486
89.82,553.344593919596,2.66924413905556,101.005649738725,508.633001885961
89.83,532.718219982014,2.66950899670782,110.086313370006,482.942642403979
89.84,511.97116002529,2.66979685582415,119.838394792021,468.430222342986
89.85,492.826698663856,2.67010887624413,129.823601002458,450.30321498816
89.86,477.574800630166,2.67044509289727,139.525134914915,425.538703162887
89.87,468.792148989989,2.67080425151701,148.368955499355,429.576967798892
89.88,468.796737736182,2.67118370704595,155.750303915655,424.007781188929
89.89,478.928190823619,2.67157939687879,161.098553336099,439.351599636992
89.9,498.900500110165,2.67198594787208,163.928920061152,450.692006685665
89.91,526.552126293348,2.67239691410165,163.914932165359,486.903326875342
89.92,558.211179203738,2.67280517496857,160.930761929371,513.58828381449
89.93,589.607132813995,2.67320344501847,155.088684996749,553.492933217469
89.94,616.965062079482,2.67358486590337,146.728717574947,574.008634002223
89.95,637.827872375646,2.67394358437667,136.400671304359,595.166172064341
89.96,651.329059777705,2.67427527349548,124.816274053109,601.729993035354
89.97,657.937208983257,2.67457754169296,112.814758850838,615.582881789769
89.98,658.906080077328,2.67485023907798,101.316426986678,614.214050574575
89.99,655.697716790762,2.67509562903679,91.2753131533472,608.472850728267
90,649.554687557041,2.67531834449994,83.556243964287,606.663875548737
90.01,641.286299297357,2.6755249240879,78.730745384759,598.86643342749
90.02,631.256086453912,2.67572283501043,76.9178892183152,586.238218416536
90.03,619.503728525642,2.67591932948622,77.8429267292433,575.81297193714
90.04,605.908266673173,2.67612071520684,81.072774806162,557.317176312377
90.05,590.331915349011,2.67633221739649,86.2143734292668,548.256168010695
90.06,572.743175636968,2.67655815632632,92.9494626910497,524.706581297058
90.07,553.344593914639,2.67680211237476,101.005638326225,508.541328842026
90.08,532.718220000853,2.67706696998965,110.086384437363,483.556230003619
90.09,511.971160263213,2.67735482867814,119.839319501836,477.102735678083
90.1,492.826698654208,2.67766684957971,129.823561490375,449.903511637078
90.11,477.574800680908,2.67800306599406,139.525511221387,429.630431691775
90.12,468.79214898991,2.67836222482901,148.368959347019,429.621194117429
90.13,468.796737731314,2.67874168029405,155.750406758414,425.252761144272
90.14,478.928190865454,2.67913737038331,161.098267620189,435.777800456923
90.15,498.900500173414,2.67954392137404,163.928642995972,447.166528886926
90.16,526.552126293808,2.67995488741632,163.914931737533,486.897119993612
90.17,558.211179211846,2.68036314830076,160.930735132524,513.252666245386
90.18,589.607132844043,2.6807614183983,155.088582909301,552.261830751082
90.19,616.965062064739,2.68114283918282,146.728774979162,574.664316267824
90.2,637.827872352906,2.68150155762557,136.400787055393,596.396911527758
90.21,651.329059681896,2.68183324640316,124.817059292868,609.386548028705
90.22,657.937208995458,2.68213551512822,112.814500984791,613.302534177251
