Time ,H ,U ,Output Speed ,Weight on bit
50,632.982341374782,0.710433077030671,51.7052157390291,589.850094257441
50.01,625.360041671634,0.710566965947239,53.1504749704637,582.374486749783
50.02,616.735896141863,0.710704495246442,54.7760623041727,570.735495030859
50.03,607.124504126538,0.710846094227887,56.589190211999,562.479217970747
50.04,596.560271193909,0.710992201457205,58.58998735274,552.192579952601
50.05,585.105123471432,0.711143251253399,60.773974146739,542.429467953281
50.06,572.857756021573,0.711299656708086,63.1266166724654,529.137824682297
50.07,559.963960673742,0.711461785172822,65.6245358566101,520.5465115404
50.08,546.626996466968,0.71162993071437,68.2265879953484,503.014297352898
50.09,533.116244867245,0.711804277415701,70.8807782186579,487.433247489972
50.1,519.771605229299,0.711984863595055,73.5170439952328,475.993322631892
50.11,507.000541179969,0.71217154408733,76.0473265597558,457.724333914142
50.12,495.264685507636,0.712363953271537,78.3750092803807,451.331949520449
50.13,485.053852975403,0.712561481129131,80.3891661476154,444.27698603519
50.14,476.847457226715,0.712763256226537,81.9779554239377,434.594815279831
50.15,471.066501069123,0.712968148032229,83.0360824637546,426.599981317096
50.16,468.022899278169,0.713174790327851,83.4734266981549,423.637156155731
50.17,467.875681741342,0.713381628388963,83.2244230254147,420.613612134138
50.18,470.604269807833,0.713586989308288,82.261540950092,426.259877847816
50.19,476.006610579297,0.713789178020347,80.5994163055923,434.47915366779
50.2,483.724650346154,0.713986588785506,78.3025074047997,441.319365584548
50.21,493.292861480602,0.714177825616238,75.4860609564615,450.870160446565
50.22,504.199556281168,0.714361817574871,72.3069568568408,461.600164000971
50.23,515.947624322594,0.714537907607454,68.9490897300861,472.073843323929
50.24,528.102191738049,0.71470589456968,65.6007654505217,485.664430443248
50.25,540.317217060071,0.714866012514799,62.425110016523,498.59699755702
50.26,552.339720125266,0.715018843372299,59.5388305834172,511.863102834184
50.27,563.996861972273,0.715165185907177,57.0004425560878,523.858963240657
50.28,575.174850175513,0.715305917273741,54.8175570456224,536.345959646
50.29,585.798191069015,0.715441885746724,52.9613802805154,540.213579749848
50.3,595.814141791602,0.715573848449876,51.3943346983831,552.714041319469
50.31,605.183152887533,0.715702456430984,50.0718812378738,562.476694766722
50.32,613.873738661255,0.71582826096504,48.9577957654299,568.092622856662
50.33,621.859845708815,0.71595173185238,48.0263837452753,579.591024298525
50.34,629.119364881911,0.716073277945997,47.2536615029315,585.161253573795
50.35,635.633099251438,0.716193260705999,46.6254593509973,591.436665177263
50.36,641.383936693178,0.716312007371555,46.1299930352696,598.033026410334
50.37,646.356146689127,0.716429819686234,45.7579269484303,601.994230231886
50.38,650.534785603187,0.716546980380749,45.5039171283566,606.538811022559
50.39,653.905203320682,0.716663759212519,45.3639853916329,612.130657938427
50.4,656.452641447617,0.716780417838541,45.3345437573382,613.722966194617
50.41,658.161915253292,0.716897213280425,45.4158540971106,615.154391397247
50.42,659.017176145853,0.717014402545373,45.6079308565486,613.282293773871
50.43,659.001755593731,0.717132245349571,45.9148732588617,615.515802831657
50.44,658.098102225991,0.717251008873704,46.3382747642453,613.705626232999
50.45,656.287834039228,0.717370969655925,46.8844114138841,613.026863725746
50.46,653.551942965119,0.717492417998495,47.5582897913839,608.270440189438
50.47,649.871209000754,0.717615659827587,48.3693515105158,607.430640154745
50.48,645.22690410968,0.71774102092853,49.3240987484914,602.068447877805
50.49,639.601901733555,0.717868847817303,50.4324163536676,594.422597657387
50.5,632.982341268631,0.717999509637225,51.7047028001207,587.596886061342
50.51,625.360041635393,0.718133398475317,53.1503174041481,581.666385741419
50.52,616.735896315363,0.71827092757512,54.7767553688001,573.92507793655
50.53,607.124504253785,0.718412526604977,56.5896632517542,564.715659349629
50.54,596.560271276344,0.718558633876357,58.5902778807571,553.605514712429
50.55,585.105123419903,0.718709683790416,60.7738002424722,541.557382428185
50.56,572.857755827799,0.718866089372186,63.1259760657638,525.816661304375
50.57,559.963960284817,0.719028218021614,65.6232555104187,513.6811855933
50.58,546.626996337778,0.719196363330672,68.2261580555753,500.627965445922
50.59,533.116244990423,0.719370709779574,70.8812053264871,489.885446688734
50.6,519.77160534577,0.719551295953563,73.5174740025197,478.543221000726
50.61,507.000541413327,0.71973797627624,76.0482719800385,463.50530281329
50.62,495.264685573886,0.719930385661651,78.3753180810453,453.271933731858
50.63,485.053852856968,0.720127913848004,80.3884947452199,439.958584733705
50.64,476.847457205354,0.720329688774136,81.9777937226717,433.536580504069
50.65,471.066501108288,0.720534580356955,83.0365620935674,429.778111389281
50.66,468.022899281053,0.720741222785164,83.4735254587932,424.295266966492
50.67,467.875681735161,0.720948060791024,83.2246803002173,422.321716884258
50.68,470.604269784785,0.721153421695646,82.2618437679263,428.248361451191
50.69,476.006610719553,0.721355610890808,80.5982989407411,427.276782635434
50.7,483.724650380563,0.721553021344089,78.3023050801357,440.049808584005
50.71,493.292861339791,0.721744257892801,75.4867379785573,454.980495596112
50.72,504.199556338178,0.721928250139626,72.3067183935428,460.207549331966
50.73,515.947624257031,0.722104340027022,68.9493377671694,473.461885211093
50.74,528.10219170058,0.722272327024365,65.600899242006,486.381338583079
50.75,540.317217363756,0.722432445280769,62.4240791529878,493.305906265189
50.76,552.339720239681,0.722585275961222,59.5384491497854,509.983282697127
50.77,563.996862317535,0.722731618677971,56.9993010232326,518.432838509425
50.78,575.17485045555,0.722872349986098,54.8166215330326,532.040276614861
50.79,585.798191022674,0.723008318202844,52.9615372082072,540.915929846428
50.8,595.814141530718,0.723140280736783,51.395257908401,556.748376295347
50.81,605.183152844858,0.723268888888626,50.0720392735014,563.153760183956
50.82,613.87373846106,0.72339469328985,48.9585824432868,571.401489679472
50.83,621.859845910088,0.723518164521722,48.0255343627725,576.069895542287
50.84,629.119364821745,0.723639710380946,47.2539385356761,586.29521317228
50.85,635.633099156722,0.723759693099591,46.6259429259885,593.397191450667
50.86,641.383936699066,0.723878439870326,46.129959301858,597.896781041709
50.87,646.356146635097,0.723996252105592,45.7582898906616,603.445302521072
50.88,650.534785566939,0.724113412814348,45.5042104374891,607.70621559922
50.89,653.905203439395,0.724230191947411,45.3627612657426,607.267496833152
50.9,656.452641469286,0.72434685039219,45.3342328374503,612.487752453987
50.91,658.161915224077,0.724463645634483,45.4165483115977,617.914098108337
50.92,659.017176135845,0.724580834892623,45.6086566008117,616.176363052491
50.93,659.001755584498,0.724698677966866,45.9142484854074,613.011410355389
50.94,658.098102225712,0.724817441367089,46.3382678533291,613.677000475758
50.95,656.287833995908,0.724937402270796,46.8838101539382,610.578588859357
50.96,653.551943021998,0.725058850373389,47.5588552124861,610.596965226439
50.97,649.871208891563,0.725182092498486,48.3685003400311,603.882172357005
50.98,645.226904088858,0.725307453449257,49.3239644019714,601.499242912051
50.99,639.601901828461,0.725435280195331,50.4329379178026,596.66907352181
51,632.982341379053,0.725565942010069,51.7052358339232,589.938402036708
51.01,625.360041549228,0.725699831053016,53.1499429653323,579.985725067698
51.02,616.735896373586,0.725837360012398,54.7769876702637,574.993073300944
51.03,607.124504156978,0.725978959184588,56.589302243837,563.008601425408
51.04,596.560271357532,0.726125066296545,58.5905642530914,554.998357441587
51.05,585.105123455224,0.726276116251397,60.7739196361768,542.156529072363
51.06,572.85775598082,0.72643252172848,63.1264808215246,528.43355243336
51.07,559.963960430917,0.726594650379638,65.6237361916722,516.257706522956
51.08,546.626996496454,0.726762795669602,68.2266871462863,503.564336680472
51.09,533.116245228387,0.726937142024969,70.8820279918844,494.606125772427
51.1,519.771605196475,0.727117728616512,73.5169229047909,475.275429155263
51.11,507.000541394982,0.727304408792132,76.0481973668768,463.048490128664
