Time,Output Speed,Weight on bit
51.11,76.04819737,463.0484901
51.12,78.37457579,448.6066695
51.13,80.38869925,441.2743893
51.14,81.97779036,433.5146086
51.15,83.03619587,427.3523926
51.16,83.47421494,428.8853198
51.17,83.22508177,424.9865152
51.18,82.26230297,431.2644372
51.19,80.59918097,432.9621161
51.2,78.30196365,437.9068953
51.21,75.48605752,450.8493604
51.22,72.30701856,461.9602603
51.23,68.95018007,478.1776583
51.24,65.6009438,486.6201414
51.25,62.42495891,497.8215771
51.26,59.53814843,508.5001901
51.27,56.99990091,521.2845784
51.28,54.81669413,532.3752015
51.29,52.9620005,542.9887461
51.3,51.39417481,552.015391
51.31,50.07191467,562.6200263
51.32,48.95843295,570.7731279
51.33,48.02601395,578.0580873
51.34,47.25458994,588.9625787
51.35,46.62565789,592.2423426
51.36,46.13052705,600.1805724
51.37,45.75820139,603.0921687
51.38,45.50461262,609.3073975
51.39,45.36352468,610.300429
51.4,45.33461726,614.0148246
51.41,45.41584995,615.1379774
51.42,45.6084973,615.5415253
51.43,45.91473686,614.9691357
51.44,46.33854825,614.8092952
51.45,46.8843833,612.9124623
51.46,47.55897142,611.0758374
51.47,48.36897982,605.8811842
51.48,49.32404647,601.8470441
51.49,50.43312685,597.4830639
51.5,51.7050033,588.9166001
51.51,53.15004884,580.4605179
51.52,54.77676125,573.9522224
51.53,56.5899399,566.0218236
51.54,58.59038167,554.1104737
51.55,60.77362513,540.6788131
51.56,63.12661532,529.1303569
51.57,65.62372154,516.1798465
51.58,68.22735589,507.273752
51.59,70.8811976,489.8411937
51.6,73.51717518,476.77091
51.61,76.04863053,465.6972976
51.62,78.37518765,452.4522388
51.63,80.38807216,437.2412032
51.64,81.97759457,432.2326774
51.65,83.03652214,429.5136923
51.66,83.47310445,421.491392
51.67,83.22536376,426.8594971
51.68,82.26188235,428.5017631
51.69,80.59919052,433.0241577
51.7,78.30193342,437.7171001
51.71,75.48583108,449.4738927
51.72,72.30740117,464.1950143
51.73,68.94925927,473.0224087
51.74,65.60061099,484.8374897
51.75,62.42480081,497.0094649
51.76,59.53813636,508.4409303
51.77,56.99939139,518.8627199
51.78,54.81653484,531.6413284
51.79,52.9622129,543.9401056
51.8,51.39447588,553.331793
51.81,50.07126784,559.8503985
51.82,48.95838103,570.5546687
51.83,48.02619509,578.8084976
51.84,47.25391121,586.1832984
51.85,46.62592621,593.3296907
51.86,46.12973565,596.9972568
51.87,45.75836278,603.7369075
51.88,45.50426367,607.918147
51.89,45.36357924,610.5166194
51.9,45.33363949,610.132058
51.91,45.41564186,614.3099815
51.92,45.60889479,617.1268954
51.93,45.9148761,615.5267601
51.94,46.33944828,618.4412512
51.95,46.88428105,612.4956021
51.96,47.55814676,607.6818945
51.97,48.36916373,606.6474009
51.98,49.32370843,600.4158787
51.99,50.4329307,596.6382622
52,51.70549109,591.0595263
52.01,53.15045916,582.3036031
52.02,54.77643211,572.4371775
52.03,56.58934661,563.2185756
52.04,58.59011855,552.831093
52.05,60.77392137,542.1649021
52.06,63.12711166,531.7041793
52.07,65.62450449,520.3775335
52.08,68.22668396,503.5467843
52.09,70.88103102,488.884468
52.1,73.51729868,477.5028438
52.11,76.04795478,461.565236
52.12,78.37533145,453.3563388
52.13,80.38852925,440.1810278
52.14,81.97789745,434.2154759
52.15,83.03548924,422.6696489
52.16,83.47363278,425.0094658
52.17,83.22424481,419.4304031
52.18,82.26170454,427.3346064
52.19,80.59967455,436.1439431
52.2,78.30252215,441.4120019
52.21,75.48571335,448.7591684
52.22,72.30708469,462.3465143
52.23,68.94931631,473.3426147
52.24,65.60083897,486.0585875
52.25,62.42460779,496.0191459
52.26,59.53806291,508.079
52.27,56.99992171,521.3835005
52.28,54.8171222,534.3441502
52.29,52.96121668,539.4813359
52.3,51.39417512,552.0167365
52.31,50.0718957,562.5388174
52.32,48.9582301,569.9198739
52.33,48.02712722,582.6727485
52.34,47.25385464,585.9523732
52.35,46.62484395,588.9421524
52.36,46.13026717,599.1358637
52.37,45.75726394,599.3439047
52.38,45.5040679,607.1393777
52.39,45.36438885,613.7331902
52.4,45.33449106,613.5139289
52.41,45.41551589,613.8092028
52.42,45.60837578,615.0569914
52.43,45.91535614,617.4516808
52.44,46.33853187,614.7433149
52.45,46.88482106,614.6949457
52.46,47.55860617,609.5726757
52.47,48.3701028,610.5622553
52.48,49.32424046,602.6684197
52.49,50.43233181,594.0585169
52.5,51.70428252,585.7513992
52.51,53.15063198,583.0787539
52.52,54.77648409,572.6766778
52.53,56.58968096,564.7993661
52.54,58.59026322,553.534372
52.55,60.77425278,543.8275329
52.56,63.12573409,524.5623137
52.57,65.62366196,515.8605635
52.58,68.22645454,502.2732009
52.59,70.88086894,487.9542314
52.6,73.51735959,477.8644913
52.61,76.04852351,465.0435075
52.62,78.37525088,452.8498536
52.63,80.38873407,441.4978639
52.64,81.97831993,436.98155
52.65,83.03630701,428.0882169
52.66,83.47303803,421.0494864
52.67,83.22492458,423.9437015
52.68,82.26175904,427.6919527
52.69,80.59858335,429.1095524
52.7,78.30262935,442.0857302
52.71,75.48592402,450.0384715
52.72,72.30686774,461.0801106
52.73,68.94916729,472.507494
52.74,65.60042753,483.853772
52.75,62.42453458,495.6430253
52.76,59.53838649,509.6746052
52.77,56.99968874,520.2755724
52.78,54.81664755,532.1602062
52.79,52.96180739,542.1252251
52.8,51.39489337,555.1549022
52.81,50.07230288,564.2813943
52.82,48.9585245,571.1579366
52.83,48.02606726,578.2785656
52.84,47.25380014,585.728538
52.85,46.62569833,592.4057734
52.86,46.12992503,597.7589069
52.87,45.75811981,602.7654576
52.88,45.50414414,607.4423549
52.89,45.36338711,609.7533417
52.9,45.33433459,612.8920151
52.91,45.41575407,614.7562236
52.92,45.60862566,616.0531858
52.93,45.91401393,612.0713364
52.94,46.33845541,614.4341382
52.95,46.88347585,609.2177433
52.96,47.55879619,610.3542431
52.97,48.36903585,606.1142704
52.98,49.32410504,602.0944023
52.99,50.43294092,596.6822511
53,51.70521137,589.8311954
53.01,53.15028397,581.5160047
53.02,54.77625179,571.607586
53.03,56.58880292,560.6491992
53.04,58.59012136,552.8434725
53.05,60.77400659,542.5925087
53.06,63.1266091,529.0988881
53.07,65.62378834,516.5376274
53.08,68.226339,501.6323173
53.09,70.88121891,489.9627794
53.1,73.51702025,475.8529455
53.11,76.04821495,463.155894
53.12,78.37455078,448.4495316
53.13,80.38918066,444.3708122
53.14,81.97794912,434.5538063
53.15,83.03634115,428.3148641
53.16,83.47362098,424.9309801
53.17,83.22503619,424.6841157
53.18,82.26187458,428.4503651
53.19,80.59931726,433.8409113
53.2,78.30180966,436.940055
53.21,75.48600524,450.5321785
53.22,72.30696247,461.6327443
53.23,68.9497416,475.7223316
53.24,65.60078892,485.7903971
53.25,62.42500515,498.0590946
53.26,59.53837205,509.6028496
53.27,57.0001743,522.5841227
53.28,54.81740546,535.6492216
53.29,52.96194931,542.7598401
53.3,51.39427653,552.4600358
53.31,50.07189743,562.5462898
53.32,48.95897172,573.0392613
53.33,48.02626539,579.1007323
53.34,47.2541769,587.2708419
53.35,46.62570842,592.4471441
53.36,46.13042684,599.7768876
53.37,45.75814811,602.8790697
53.38,45.50419327,607.6374738
53.39,45.36380633,611.4196082
53.4,45.33410848,611.9945967
53.41,45.41580111,614.9439769
53.42,45.60875999,616.5887196
53.43,45.91486547,615.4848807
53.44,46.33827203,613.6939984
53.45,46.88441024,613.0223903
53.46,47.5597297,614.196167
53.47,48.36923292,606.9365909
53.48,49.32420173,602.5033907
53.49,50.43341558,598.7254563
53.5,51.70507064,589.2125179
53.51,53.15028571,581.5243141
53.52,54.77669577,573.6511502
53.53,56.58960409,564.4349244
53.54,58.59026918,553.5633865
53.55,60.77376507,541.3812938
53.56,63.12660347,529.0691375
53.57,65.62369286,516.0253277
53.58,68.22654175,502.7570301
53.59,70.88115604,489.6029185
53.6,73.51725516,477.2454139
53.61,76.04861368,465.5935924
53.62,78.37521078,452.5978497
53.63,80.38784986,435.8115999
53.64,81.97775172,433.2619518
53.65,83.03663391,430.2543932
53.66,83.47347416,423.9528995
53.67,83.22596195,430.8307869
53.68,82.2618112,428.034604
53.69,80.59909849,432.4302965
53.7,78.30226152,439.7767027
53.71,75.48609187,451.0576052
53.72,72.30696766,461.6627975
53.73,68.94927986,473.1378421
53.74,65.60108024,487.3521116
53.75,62.42504594,498.2677702
53.76,59.53743708,504.9941525
53.77,56.99897049,516.8626173
53.78,54.81615221,529.8807947
53.79,52.96288388,546.9428967
53.8,51.39487167,555.0613503
53.81,50.07160622,561.2990098
53.82,48.95856241,571.3173964
53.83,48.02602171,578.0897633
53.84,47.25388989,586.0961931
53.85,46.62616959,594.3164828
53.86,46.12991439,597.7163442
53.87,45.75878231,605.4143412
53.88,45.50418404,607.6012705
53.89,45.36346176,610.0498706
53.9,45.33407264,611.8518238
53.91,45.41589978,615.3357892
53.92,45.6087983,616.7417875
53.93,45.91486336,615.4758753
53.94,46.33873085,615.5458153
53.95,46.88431294,612.6256315
53.96,47.55867294,609.8470153
53.97,48.36898867,605.9175507
53.98,49.3239299,601.3534417
53.99,50.43294141,596.6844034
54,51.70510444,589.3614472
54.01,53.14976882,579.2037882
54.02,54.77663718,573.3809206
54.03,56.58943181,563.6213428
54.04,58.59069973,555.6585006
54.05,60.77388588,541.9869566
54.06,63.12728041,532.5787366
54.07,65.62408862,518.1476119
54.08,68.22663115,503.2539963
54.09,70.88130882,490.479153
54.1,73.51682171,474.6742243
54.11,76.04815529,462.7914547
54.12,78.37558364,454.9400771
54.13,80.38868804,441.2026091
54.14,81.97782571,433.745815
54.15,83.03566378,423.8258594
54.16,83.47401718,427.5690242
54.17,83.22486244,423.530511
54.18,82.26238557,431.8080072
54.19,80.59934977,434.0505447
54.2,78.30246117,441.0294376
54.21,75.48501117,444.4962272
54.22,72.30699549,461.8256787
54.23,68.95004914,477.4455954
54.24,65.60066501,485.12662
54.25,62.42488222,497.4269784
54.26,59.53810834,508.302872
54.27,56.99989663,521.2645157
54.28,54.81657832,531.841204
54.29,52.96179616,542.0743837
54.3,51.39372978,550.0712766
54.31,50.07158295,561.1996079
54.32,48.95838903,570.5887015
54.33,48.02671294,580.9548837
54.34,47.25459683,588.9917593
54.35,46.62511523,590.0415267
54.36,46.13006003,598.3026752
54.37,45.75765049,600.8888446
54.38,45.50470631,609.6813888
54.39,45.36412816,612.69698
54.4,45.33452336,613.6423357
54.41,45.41483488,611.1017323
54.42,45.60847354,615.4471202
54.43,45.91553456,618.1666227
54.44,46.33850978,614.6543819
54.45,46.88461988,613.8757323
54.46,47.55885626,610.6022471
54.47,48.36968417,608.8166066
54.48,49.32367754,600.2858355
54.49,50.4326622,595.4814342
54.5,51.70481191,588.0762174
54.51,53.15001687,580.3173168
54.52,54.77579223,569.4936809
54.53,56.58953721,564.1194836
54.54,58.59002423,552.3719505
54.55,60.77381505,541.6307497
54.56,63.1263837,527.9297837
54.57,65.62369945,516.0618316
54.58,68.22671449,503.7157379
54.59,70.88018251,484.014818
54.6,73.51720073,476.9226645
54.61,76.04816699,462.8635618
54.62,78.37521341,452.6145022
54.63,80.38871202,441.3562467
54.64,81.97788855,434.1566432
54.65,83.03640655,428.747988
54.66,83.47267272,418.6175795
54.67,83.2252058,425.8111191
54.68,82.26146538,425.7634313
54.69,80.59899561,431.7669258
54.7,78.30340982,446.9849155
54.71,75.48583352,449.488938
54.72,72.30750605,464.8086301
54.73,68.94878436,470.3642152
54.74,65.60023317,482.8121973
54.75,62.42476869,496.8448226
54.76,59.53826454,509.0734017
54.77,56.99975621,520.596488
54.78,54.81659317,531.910059
54.79,52.96207389,543.3182398
54.8,51.39442631,553.1141322
54.81,50.07153906,561.0117609
54.82,48.95844246,570.8128878
54.83,48.02613565,578.5622861
54.84,47.25346469,584.3552491
54.85,46.62582913,592.9362838
54.86,46.12940988,595.6874854
54.87,45.75828945,603.4439405
54.88,45.50387167,606.3577597
54.89,45.36352623,610.3062282
54.9,45.33458922,613.9031373
54.91,45.41564957,614.3408506
54.92,45.60869501,616.3299751
54.93,45.91464948,614.6185295
54.94,46.33874049,615.5850038
54.95,46.88406879,611.6315693
54.96,47.5586208,609.6324246
54.97,48.36910382,606.3978091
54.98,49.32352978,599.6601442
54.99,50.43261373,595.2729398
55,51.70533677,590.3821621
55.01,53.15041864,582.1207076
55.02,54.77636983,572.1508114
55.03,56.58925478,562.7848533
55.04,58.58980526,551.30576
55.05,60.77390528,542.0843669
55.06,63.12690024,530.608493
55.07,65.62402805,517.8231704
55.08,68.22563676,497.7364259
55.09,70.88105701,489.0338337
55.1,73.5174859,478.6141533
55.11,76.04766538,459.7960608
55.12,78.374905,450.6757237
55.13,80.38947358,446.2543852
55.14,81.97786908,434.0298869
55.15,83.03639902,428.6973674
55.16,83.47363144,425.0008787
55.17,83.22488129,423.6556668
55.18,82.26145269,425.6794017
55.19,80.59928777,433.6507187
55.2,78.30233908,440.2629548
55.21,75.48590568,449.9275833
55.22,72.30669142,460.0499387
55.23,68.94919186,472.6448774
55.24,65.60076175,485.6449923
55.25,62.42434449,494.6677675
55.26,59.53889046,512.1586643
55.27,56.99978675,520.7420689
55.28,54.81739785,535.6132868
55.29,52.96178449,542.0221447
55.3,51.39428173,552.4829145
55.31,50.0718362,562.2843936
55.32,48.95855425,571.2827487
55.33,48.02682997,581.4413114
55.34,47.25367908,585.2325259
55.35,46.62562688,592.1158713
55.36,46.130187,598.8123883
55.37,45.75785618,601.7113653
55.38,45.50380765,606.1021938
55.39,45.36393781,611.941986
55.4,45.33439199,613.1196868
55.41,45.41571056,614.5838355
55.42,45.60829867,614.7486442
55.43,45.91515038,616.6272209
55.44,46.33763315,611.1157963
55.45,46.88462412,613.8934592
55.46,47.55930757,612.4584154
55.47,48.3698062,609.3266625
55.48,49.3241671,602.3569107
55.49,50.43263354,595.3581087
55.5,51.7052298,589.9114801
55.51,53.15069261,583.3514291
55.52,54.77657662,573.1029277
55.53,56.58955089,564.1837924
55.54,58.59021596,553.3046635
55.55,60.77437468,544.4402973
55.56,63.12653595,528.71899
55.57,65.62314012,513.0616704
55.58,68.22645574,502.2800551
55.59,70.88109178,489.2339152
55.6,73.51708517,476.237662
55.61,76.04843569,464.5054143
55.62,78.37489875,450.6367177
55.63,80.38850165,440.0032608
55.64,81.97841471,437.603264
55.65,83.0364221,428.8511344
55.66,83.47351683,424.2371694
55.67,83.2256129,428.5127193
55.68,82.26174366,427.5911695
55.69,80.59850776,428.6228738
55.7,78.30251458,441.3655864
55.71,75.4865985,454.1340494
55.72,72.30658912,459.451892
55.73,68.94922219,472.815188
55.74,65.60142237,489.1845201
55.75,62.42444252,495.1710294
55.76,59.53790126,507.2816349
55.77,56.99949776,519.3681331
55.78,54.8165408,531.6691948
55.79,52.96250363,545.2404749
55.8,51.39475532,554.5522234
55.81,50.07183073,562.2604198
55.82,48.95849297,571.0254683
55.83,48.02560617,576.3675727
55.84,47.25382253,585.8204861
55.85,46.62585976,593.0605151
55.86,46.13005417,598.2786813
55.87,45.75832357,603.5803846
55.88,45.50412106,607.3506648
55.89,45.36298579,608.15947
55.9,45.33430333,612.7680742
55.91,45.41638295,617.2570549
55.92,45.60864762,616.1409837
55.93,45.91479417,615.1984734
55.94,46.33850521,614.6353319
55.95,46.88437111,612.8624254
55.96,47.55873638,610.1082918
55.97,48.36857074,604.1756658
55.98,49.32421362,602.5543766
55.99,50.43288147,596.4265087
56,51.70528233,590.1419403
56.01,53.14959423,578.4198729
56.02,54.77712874,575.642634
56.03,56.58989097,565.7906118
56.04,58.59104913,557.357318
56.05,60.77363134,540.7099534
56.06,63.12711961,531.7444691
56.07,65.62385573,516.8991802
56.08,68.22653,502.6926451
56.09,70.8817567,493.049693
56.1,73.51663543,473.5696557
56.11,76.04834525,463.9530062
56.12,78.37480861,450.0699909
56.13,80.38898099,443.0869916
56.14,81.97754235,431.890712
56.15,83.03606373,426.475947
56.16,83.47375216,425.8043909
56.17,83.22497761,424.2953832
56.18,82.26266525,433.6440542
56.19,80.59928719,433.6473506
56.2,78.30228179,439.9034002
56.21,75.48545692,447.2019623
56.22,72.30693302,461.4610095
56.23,68.95005421,477.4730216
56.24,65.60075862,485.62833
56.25,62.42495102,497.7801851
56.26,59.53832522,509.3721867
56.27,57.00002091,521.8554409
56.28,54.81664391,532.1432034
56.29,52.96189044,542.496527
56.3,51.39417253,552.0059055
56.31,50.0708915,558.2399322
56.32,48.9590517,573.3767164
56.33,48.02619467,578.8065264
56.34,47.25471333,589.4679417
56.35,46.62551525,591.6632653
56.36,46.12991695,597.7268037
56.37,45.7580439,602.4616897
56.38,45.5050027,610.8606273
56.39,45.36375789,611.2261184
56.4,45.33386599,611.0317398
56.41,45.41526236,612.8009256
56.42,45.60893743,617.2973793
56.43,45.91537139,617.5119688
56.44,46.33851526,614.6763745
56.45,46.88466487,614.0582193
56.46,47.55944724,613.0345537
56.47,48.36916079,606.6348567
56.48,49.32353106,599.6656898
56.49,50.43289666,596.4913077
56.5,51.7050367,589.0636849
56.51,53.15026058,581.4117721
56.52,54.77625173,571.6071794
56.53,56.58963196,564.5668878
56.54,58.59020756,553.2638889
56.55,60.77346859,539.8923501
56.56,63.12655458,528.8158779
56.57,65.62394004,517.3515843
56.58,68.22722311,506.537618
56.59,70.88059049,486.3559341
56.6,73.5171754,476.7726626
56.61,76.04802027,461.9661199
56.62,78.3751495,452.2130959
56.63,80.38861626,440.7402773
56.64,81.97748648,431.5240124
56.65,83.03623344,427.6008791
56.66,83.47326242,422.5433495
56.67,83.22554331,428.0520321
56.68,82.26172707,427.482304
56.69,80.59913279,432.6514505
56.7,78.30297568,444.2589491
56.71,75.48603012,450.6828801
56.72,72.30782617,466.6774689
56.73,68.94917219,472.5353954
56.74,65.6005292,484.3983873
56.75,62.42512862,498.692558
56.76,59.53769702,506.2753815
56.77,56.99991615,521.356702
56.78,54.81653057,531.6215316
56.79,52.96251489,545.2921645
56.8,51.39440574,553.0244652
56.81,50.0715708,561.1476511
56.82,48.95815684,569.6116209
56.83,48.02610866,578.4505009
56.84,47.25379219,585.6963823
56.85,46.62579255,592.7879646
56.86,46.12983558,597.3996512
56.87,45.75847459,604.1842217
56.88,45.50410733,607.2961314
56.89,45.36358451,610.5378724
56.9,45.33399425,611.5409174
56.91,45.41583738,615.0878603
56.92,45.60852263,615.6426615
56.93,45.91481519,615.2829637
56.94,46.33906062,616.8771339
56.95,46.88427449,612.469278
56.96,47.55820732,607.9311001
56.97,48.36907581,606.281145
56.98,49.32387979,601.141623
56.99,50.43191557,592.2667909
57,51.70475052,587.8072472
57.01,53.15037312,581.9165471
57.02,54.77659569,573.1902847
57.03,56.58939606,563.4527883
57.04,58.5900506,552.4996474
57.05,60.7738471,541.7925986
57.06,63.12679803,530.0786123
57.07,65.62403296,517.8496926
57.08,68.226084,500.2172859
57.09,70.88123588,490.0607754
57.1,73.51782662,480.6335935
57.11,76.0480836,462.3533675
57.12,78.37513011,452.0905961
57.13,80.38925806,444.8676319
57.14,81.97780347,433.6004582
57.15,83.03572591,424.2378347
57.16,83.47382598,426.296394
57.17,83.22441595,420.566672
57.18,82.26164652,426.952635
57.19,80.59868273,429.7508562
57.2,78.3024001,440.6462636
57.21,75.48547466,447.3101367
57.22,72.30692033,461.3869849
57.23,68.9492658,473.0589468
57.24,65.60041649,483.7945876
57.25,62.42418406,493.8442958
57.26,59.53826903,509.0953733
57.27,56.9999658,521.5923527
57.28,54.81694921,533.5483508
57.29,52.96134469,540.0542584
57.3,51.39449275,553.404513
57.31,50.07171605,561.7699786
57.32,48.95814357,569.5551285
57.33,48.02674926,581.1059914
57.34,47.25380495,585.7480733
57.35,46.62504853,589.7715765
57.36,46.13012686,598.5707154
57.37,45.75739572,599.8707885
57.38,45.50400933,606.9053513
57.39,45.36380057,611.3961794
57.4,45.33447308,613.4417325
57.41,45.41531266,613.0011477
57.42,45.60810498,613.9761105
57.43,45.91506319,616.2776869
57.44,46.33795646,612.4202666
57.45,46.88419016,612.126454
57.46,47.55878039,610.2889258
57.47,48.36972595,608.9913625
57.48,49.32410407,602.090365
57.49,50.43263589,595.3683064
57.5,51.70464786,587.3560597
57.51,53.1512898,586.0322554
57.52,54.77595324,570.2342003
57.53,56.5895113,563.9968368
57.54,58.58988516,551.6947442
57.55,60.7747127,546.1354485
57.56,63.12602073,526.0483484
57.57,65.6232063,513.4164523
57.58,68.22665335,503.37676
57.59,70.88076712,487.3696898
57.6,73.51717262,476.7562445
57.61,76.04837038,464.1063151
57.62,78.3741911,446.1901014
57.63,80.38866012,441.0226503
57.64,81.97871549,439.5717565
57.65,83.03635538,428.4093145
57.66,83.47360499,424.8241026
57.67,83.22515857,425.4963777
57.68,82.26145849,425.71758
57.69,80.59886009,430.8936689
57.7,78.30313358,445.2516232
57.71,75.48603799,450.7307836
57.72,72.30680586,460.7178361
57.73,68.94914152,472.3631566
57.74,65.60061339,484.8498085
57.75,62.42473363,496.6651623
57.76,59.53823195,508.9118375
57.77,56.99972224,520.4352278
57.78,54.8165702,531.8047251
57.79,52.96202054,543.078405
57.8,51.39460435,553.892343
57.81,50.07234583,564.4657061
57.82,48.95842741,570.7498032
57.83,48.02602887,578.1198818
57.84,47.25363602,585.0562257
57.85,46.62579873,592.8133524
57.86,46.13063574,600.617248
57.87,45.75828075,603.4094568
57.88,45.50382982,606.1905623
57.89,45.36343154,609.9303154
57.9,45.33466662,614.2109026
57.91,45.41585116,615.1427275
57.92,45.60862001,616.0310321
57.93,45.91429153,613.1841027
57.94,46.33865257,615.2303528
57.95,46.88382132,610.6243784
57.96,47.55870494,609.9790223
57.97,48.3689962,605.9494436
57.98,49.32499437,605.8581911
57.99,50.4327625,595.9141276
58,51.70526633,590.0717423
58.01,53.15020293,581.1524096
58.02,54.77649889,572.7449318
58.03,56.58945576,563.7336279
58.04,58.59024878,553.4638
58.05,60.77383686,541.7413161
58.06,63.12682738,530.2296813
58.07,65.62391275,517.2051344
58.08,68.22609282,500.2662763
58.09,70.88126762,490.2429652
58.1,73.51693669,475.3564671
58.11,76.04903014,468.139917
58.12,78.37486236,450.4078953
58.13,80.38899445,443.1735632
58.14,81.97778893,433.5053973
58.15,83.03623705,427.6245921
58.16,83.47383794,426.3747473
58.17,83.22499617,424.4187696
58.18,82.2619275,428.79827
58.19,80.5992495,433.4045187
58.2,78.30186254,437.2720543
58.21,75.4858403,449.5297334
58.22,72.30662486,459.6606801
58.23,68.94957947,474.8150617
58.24,65.60070596,485.3463418
58.25,62.42489594,497.4977035
58.26,59.53878093,511.6190724
58.27,56.99943575,519.0740106
58.28,54.81689589,533.3032272
58.29,52.96188716,542.4819927
58.3,51.39425954,552.3862941
58.31,50.07134981,560.2012422
58.32,48.9593243,574.5226537
58.33,48.02620809,578.8623287
58.34,47.25412073,587.0412038
58.35,46.62565018,592.210478
58.36,46.13014342,598.6373165
58.37,45.75812951,602.8041594
58.38,45.50426471,607.9222318
58.39,45.36371121,611.0408902
58.4,45.33370674,610.3992957
58.41,45.41564046,614.3043865
58.42,45.60927323,618.6358775
58.43,45.91508066,616.3466969
58.44,46.33835046,614.0104928
58.45,46.88454015,613.5505056
58.46,47.55937322,612.7291899
58.47,48.36917536,606.695796
58.48,49.32400667,601.6781412
58.49,50.43341934,598.7421588
58.5,51.70533491,590.3735425
58.51,53.15053766,582.6561167
58.52,54.77655096,572.9839875
58.53,56.5895334,564.1013075
58.54,58.59016794,553.0713637
58.55,60.77370017,541.054719
58.56,63.12666845,529.4063048
58.57,65.62411397,518.2831386
58.58,68.22665902,503.4082442
58.59,70.88099269,488.6644601
58.6,73.5168271,474.706696
58.61,76.04834527,463.9527941
58.62,78.37502529,451.4325032
58.63,80.38811172,437.4957749
58.64,81.97769175,432.8683746
58.65,83.03556722,423.1869172
58.66,83.47347907,423.9859864
58.67,83.22541583,427.2049315
58.68,82.26170395,427.3306794
58.69,80.59947891,434.8825985
58.7,78.30243357,440.8559588
58.71,75.48635886,452.679189
58.72,72.30705497,462.1729075
58.73,68.94919827,472.681585
58.74,65.60078684,485.7792503
58.75,62.42584777,502.3836198
58.76,59.53739096,504.7668907
58.77,56.99933499,518.595054
58.78,54.8159746,529.0631118
58.79,52.96240502,544.7996877
