Time,Output Speed,Weight on bit
58.83,161.1603814,429.2587976
58.84,166.5670643,441.4875718
58.85,169.7615335,468.6072498
58.86,170.4137947,490.9992044
58.87,168.4219935,531.1118342
58.88,163.9276978,565.5699309
58.89,157.3111093,592.2856537
58.9,149.1505145,598.8547969
58.91,140.1709782,618.8118921
58.92,131.1702163,615.4501606
58.93,122.9612021,604.0622752
58.94,116.292547,598.276953
58.95,111.7607709,580.7097183
58.96,109.7373768,552.10122
58.97,110.3309527,538.5219693
58.98,113.3978698,513.3040797
58.99,118.6135784,502.1730686
59,125.5193902,472.7604252
59.01,133.5730743,449.0977305
59.02,142.1626757,441.2724517
59.03,150.6254999,424.9229686
59.04,158.2859752,422.6981341
59.05,164.493781,422.3474663
59.06,168.6896758,462.079266
59.07,170.4579315,484.4378043
59.08,169.5967008,522.5243321
59.09,166.1405056,545.7494283
59.1,160.3736233,583.8495224
59.11,152.7933673,600.4913826
59.12,144.0703722,621.09047
59.13,134.9773981,617.1009268
59.14,126.3317626,607.1652097
59.15,118.9199312,607.7334647
59.16,113.4113638,587.9924456
59.17,110.2847666,568.0798952
59.18,109.7602148,543.4554487
59.19,111.7981192,525.5635535
59.2,116.1414146,499.9356092
59.21,122.3854766,482.8170055
59.22,130.0188785,458.2698591
59.23,138.4574679,443.7499818
59.24,147.0570125,426.0764681
59.25,155.1441345,422.2914501
59.26,162.0506554,430.8024901
59.27,167.1695379,455.2740695
59.28,170.0153516,471.7294648
59.29,170.2909615,501.8942749
59.3,167.9265034,533.3220467
59.31,163.1008696,570.5242312
59.32,156.2242246,594.0319445
59.33,147.9008934,614.3721299
59.34,138.8668503,614.6952647
59.35,129.9304824,613.8681637
59.36,121.8989213,609.2510979
59.37,115.5022797,590.8786181
59.38,111.312728,577.0191914
59.39,109.6631001,551.9081923
59.4,110.6235175,535.1126097
59.41,114.0207586,509.7867578
59.42,119.5080167,494.5708558
59.43,126.6131758,467.9934087
59.44,134.7820754,444.0954478
59.45,143.3946932,433.777776
59.46,151.784839,425.6373784
59.47,159.2764077,426.4167367
59.48,165.22817,429.0885915
59.49,169.0978361,462.360792
59.5,170.4975849,486.9842962
59.51,169.257715,524.961995
59.52,165.4497415,564.4481743
59.53,159.3875806,585.8670545
59.54,151.5996873,600.0048063
59.55,142.7744848,614.8466309
59.56,133.6960199,616.9960032
59.57,125.1804371,610.0849162
59.58,118.0023939,601.7989733
59.59,112.8107211,584.5648395
59.6,110.0482987,560.7579016
59.61,109.8992212,547.6132051
59.62,112.2855362,522.1607231
59.63,116.9286048,502.6396077
59.64,123.4030134,471.8970289
59.65,131.1895176,455.0663043
59.66,139.6914225,438.8544381
59.67,148.2595833,424.8999935
59.68,156.218205,423.2390877
59.69,162.9035816,424.3287566
59.7,167.7244786,458.1352331
59.71,170.2163399,475.299255
59.72,170.1135424,509.0099171
59.73,167.3800006,530.6009825
59.74,162.2319355,576.1348376
59.75,155.1076004,595.8467712
59.76,146.6351809,612.471221
59.77,137.5651306,615.1053314
59.78,128.7093959,612.8104569
59.79,120.8696706,608.3268249
59.8,114.7580366,588.8384428
59.81,110.9170155,573.4201586
59.82,109.6420194,547.775619
59.83,110.9668415,537.9259512
59.84,114.6868215,509.3926547
59.85,120.4357222,487.6934699
59.86,127.7288459,463.9238295
59.87,136.0006012,443.4956103
59.88,144.6217019,420.6883999
59.89,152.9258102,426.8798359
59.9,160.2350404,427.5261408
59.91,165.9199227,438.0880383
59.92,169.4546107,454.3148692
59.93,170.4833974,495.656218
59.94,168.8659523,528.0372955
59.95,164.7115498,569.0349991
59.96,158.3660221,587.3986129
59.97,150.3851044,604.5961984
59.98,141.4730667,605.0649289
59.99,132.426308,617.8557522
60,124.0563524,610.3680414
60.01,117.1252408,591.110261
60.02,112.2601859,581.7386514
60.03,109.866496,561.3514968
60.04,110.0895866,545.2533853
60.05,112.8192875,519.2780604
60.06,117.7526348,498.8041226
60.07,124.4484975,471.3412057
60.08,132.3748756,452.1362947
60.09,140.9271715,438.2737646
60.1,149.4500551,428.1620761
60.11,157.2663656,426.5581473
60.12,163.7191847,430.5118089
60.13,168.231052,453.9729141
60.14,170.364033,479.9229087
60.15,169.8819746,515.3321753
60.16,166.7854345,549.125046
60.17,161.3218253,574.5197033
60.18,153.9633043,598.1973899
60.19,145.3575294,614.3866578
60.2,136.2680747,618.3395305
60.21,127.5095929,615.7482561
60.22,119.8756902,604.391617
60.23,114.0606572,587.8365015
60.24,110.5741359,569.6802068
60.25,109.6754999,553.5334696
60.26,111.3585495,533.6284749
60.27,115.3942827,507.425276
60.28,121.3945318,475.541431
60.29,128.8651238,465.2487146
60.3,137.2263757,443.4180277
60.31,145.8434885,422.0065515
60.32,154.0462966,426.6934543
60.33,161.1601387,426.2202205
60.34,166.5676939,449.6262661
60.35,169.7614601,467.6402659
60.36,170.4145472,500.9483921
60.37,168.4218012,528.5982552
60.38,163.9277755,566.5590042
60.39,157.3111782,593.1288721
60.4,149.1513873,608.9775707
60.41,140.1700756,608.9584905
60.42,131.1704208,617.542304
60.43,122.9617819,609.6343142
60.44,116.2913343,587.230477
60.45,111.7606726,579.84876
60.46,109.7380404,557.8187253
60.47,110.3318806,546.5582842
60.48,113.3984689,518.6332446
60.49,118.6126855,493.8825694
60.5,125.5191635,470.5354529
60.51,133.5731803,450.2006453
60.52,142.1616081,429.4541946
60.53,150.6265208,436.8810726
60.54,158.2861506,424.8555573
60.55,164.4945821,432.5782061
60.56,168.6883075,444.1666012
60.57,170.4587459,495.2087882
60.58,169.5963691,518.1608016
60.59,166.1409894,551.9884538
60.6,160.3732169,578.7872151
60.61,152.7934605,601.5977745
60.62,144.0692343,608.3300578
60.63,134.9784088,627.736105
60.64,126.3324295,613.7458039
60.65,118.9190537,599.5652456
60.66,113.4114979,589.1851347
60.67,110.2848777,569.0423673
60.68,109.7607166,547.7801379
60.69,111.7984494,528.4591271
60.7,116.1418661,504.0435057
60.71,122.3844122,472.6281396
60.72,130.0193181,462.7324261
60.73,138.45725,441.3999872
60.74,147.0566793,422.2623122
60.75,155.1438526,418.892578
60.76,162.0505003,428.8503166
60.77,167.1689406,447.5258665
60.78,170.015671,475.9418507
60.79,170.2911837,504.8293901
60.8,167.9265419,533.822438
60.81,163.0998386,557.4700766
60.82,156.2245267,597.6998906
60.83,147.9005737,610.6936526
60.84,138.8665416,611.3566333
60.85,129.9306488,615.5554843
60.86,121.8986649,606.807737
60.87,115.5019573,587.9612123
60.88,111.3127604,577.3018968
60.89,109.6637145,557.1978983
60.9,110.623697,536.6720365
60.91,114.0212237,513.94593
60.92,119.5072656,487.5443631
60.93,126.6139755,475.9017864
60.94,134.7825946,449.5536324
60.95,143.3943991,430.4940124
60.96,151.7852002,429.9002873
60.97,159.2762569,424.550252
60.98,165.2289879,439.5789424
60.99,169.0970354,451.8533464
61,170.4979248,491.4806165
61.01,169.2574788,521.8598216
61.02,165.4493388,559.2764764
61.03,159.3878118,588.7292586
61.04,151.6002124,606.1935415
61.05,142.7742924,612.707832
61.06,133.6965626,622.6541911
61.07,125.1805645,611.3308475
61.08,118.0015762,594.2442035
61.09,112.811718,593.3851845
61.1,110.0489443,566.3363733
61.11,109.8992466,547.8327333
61.12,112.2851024,518.3394541
61.13,116.928279,499.6566537
61.14,123.4030134,471.8969255
61.15,131.1898623,458.5939288
61.16,139.6912652,437.1421697
61.17,148.2603345,433.5633131
61.18,156.2179697,420.382598
61.19,162.904124,431.1906909
61.2,167.7235608,446.1881509
61.21,170.2171634,486.1744405
61.22,170.1134955,508.3916911
61.23,167.3809504,542.9379969
61.24,162.2310459,564.9295453
61.25,155.1079515,600.0782961
61.26,146.6349566,609.9118059
61.27,137.5658924,623.2709842
61.28,128.7093145,611.9927568
61.29,120.8692359,604.217384
61.3,114.7581727,590.0632583
61.31,110.9176967,579.3512481
61.32,109.6428555,554.9749767
61.33,110.9661654,532.0367572
61.34,114.6868477,509.6276392
61.35,120.4350534,481.3897585
61.36,127.7296061,471.5072162
61.37,136.000767,445.2551511
61.38,144.6223162,427.6031957
61.39,152.9250283,417.583929
61.4,160.2355532,433.9087036
61.41,165.9201494,441.0084293
61.42,169.4549496,458.7712571
61.43,170.483197,493.0044142
61.44,168.8658667,526.914903
61.45,164.7104857,555.4291975
61.46,158.3670436,599.9651338
61.47,150.3852413,606.1966256
61.48,141.4737515,612.6073261
61.49,132.425878,613.4141003
61.5,124.0563109,609.9666948
61.51,117.1258082,596.314509
61.52,112.2608213,587.3337761
61.53,109.866797,563.9469463
61.54,110.089146,541.4442309
61.55,112.8190531,517.203925
61.56,117.7522807,495.5395761
61.57,124.448891,475.1692943
61.58,132.3744206,447.4371392
61.59,140.9269195,435.5084387
61.6,149.4500216,427.7745952
61.61,157.2661588,424.0299341
61.62,163.7194874,434.3580894
61.63,168.2303464,444.7603023
61.64,170.3636751,475.1923469
61.65,169.8819632,515.182779
61.66,166.7854093,548.7989542
61.67,161.3216032,571.7390931
61.68,153.9629136,593.5234417
61.69,145.3573267,612.0950568
61.7,136.2681181,618.8000705
61.71,127.5091924,611.7599364
61.72,119.875422,601.8749975
61.73,114.061394,594.424652
61.74,110.5744695,572.5756426
61.75,109.6753312,552.0818297
61.76,111.3571623,521.5051413
61.77,115.3942868,507.4627989
61.78,121.3952285,482.1573716
61.79,128.864959,463.5902541
61.8,137.2262341,441.9031738
61.81,145.8441881,429.9460376
61.82,154.0450825,412.1543178
61.83,161.1607496,433.8676333
61.84,166.5670977,441.9202405
61.85,169.7617794,471.8469466
61.86,170.4141218,495.3237471
61.87,168.4224128,536.5929043
61.88,163.9274836,562.8437915
61.89,157.3113947,595.7732271
61.9,149.1512289,607.1400623
61.91,140.1708185,617.0669158
61.92,131.1692357,605.4147303
61.93,122.9617713,609.5339779
61.94,116.2921975,595.0929722
61.95,111.7606439,579.5966307
61.96,109.7383315,560.3278055
61.97,110.3309725,538.6928841
61.98,113.3981336,515.65039
61.99,118.6124617,491.8034495
62,125.5195969,474.7867985
62.01,133.5729481,447.7815124
62.02,142.1620049,433.8476949
62.03,150.6254685,424.5552112
62.04,158.2870625,436.0679197
62.05,164.4947373,434.5610369
62.06,168.6890786,454.2608447
62.07,170.4575051,478.798653
62.08,169.5965735,520.8495403
62.09,166.1409115,550.9826527
62.1,160.373982,588.3153062
62.11,152.7932227,598.7732031
62.12,144.0697083,613.6459867
62.13,134.9773953,617.0708911
62.14,126.3324679,614.124009
62.15,118.919454,603.2927246
62.16,113.411404,588.3498383
62.17,110.2848035,568.3993264
62.18,109.7607184,547.7953093
62.19,111.797441,519.612359
62.2,116.1419555,504.857208
62.21,122.3852057,480.224031
62.22,130.0181289,450.6634078
62.23,138.4576798,446.0374552
62.24,147.0572824,429.1650892
62.25,155.1436452,416.3905729
62.26,162.0506765,431.0670666
62.27,167.1686126,443.269451
62.28,170.0153291,471.4323297
62.29,170.2919501,514.9553624
62.3,167.926927,538.8414206
62.31,163.1004903,565.721937
62.32,156.2235616,585.9860935
62.33,147.9010903,616.6381264
62.34,138.8671352,617.777851
62.35,129.9299348,608.3162
62.36,121.8988077,608.1679866
62.37,115.502766,595.2782556
62.38,111.3118538,569.3828979
62.39,109.6636785,556.888948
62.4,110.6232698,532.9620386
62.41,114.0217066,518.2622401
62.42,119.5077283,491.873746
62.43,126.6132523,468.7503186
62.44,134.7824419,447.9470637
62.45,143.39464,433.1830205
62.46,151.7841201,417.1518714
62.47,159.2767602,430.777079
62.48,165.2287791,436.9014072
62.49,169.0976897,460.4395513
62.5,170.4969385,478.4348056
62.51,169.2575265,522.4864583
62.52,165.4490516,555.5890982
62.53,159.3876298,586.4765236
62.54,151.6000645,604.4496596
62.55,142.7745643,615.729115
62.56,133.6954035,610.569893
62.57,125.1815729,621.1939731
62.58,118.0023325,601.2319014
62.59,112.8107216,584.5698316
62.6,110.048257,560.3978629
62.61,109.8988647,544.5386121
62.62,112.2850849,518.1849461
62.63,116.9284788,501.4857759
62.64,123.4037078,478.5962749
62.65,131.1887709,447.4196345
62.66,139.6918516,443.5248923
62.67,148.2597477,426.7966507
62.68,156.2183245,424.689472
62.69,162.9034188,422.2696031
62.7,167.7239226,450.8988708
62.71,170.2163254,475.1082519
62.72,170.1141546,517.0894024
62.73,167.3808685,541.8731803
62.74,162.2317915,574.3193431
62.75,155.1067528,585.63071
62.76,146.6355746,616.9629965
62.77,137.5653006,616.9286069
62.78,128.7091743,610.5849578
62.79,120.8696137,607.7904642
62.8,114.7584009,592.1159233
62.81,110.9165212,569.1172255
62.82,109.6426892,553.5417577
62.83,110.9657291,528.2361566
62.84,114.6878512,518.648916
62.85,120.4357784,488.2235601
62.86,127.7286994,462.4627458
62.87,136.0016859,454.9963953
62.88,144.6226386,431.2336527
62.89,152.9253692,421.6369873
62.9,160.2349199,426.0264683
62.91,165.920069,439.9726429
62.92,169.4553942,464.6164851
62.93,170.4836405,498.8706652
62.94,168.8656912,524.6150331
62.95,164.7108674,560.3108725
62.96,158.3659592,586.6251716
62.97,150.3862014,617.4241733
62.98,141.4740363,615.7443971
62.99,132.4259588,614.2481201
63,124.0568895,615.5755893
63.01,117.1260642,598.6611843
63.02,112.2596624,577.1275243
63.03,109.866844,564.3527353
63.04,110.0891071,541.1086716
63.05,112.8193957,520.2361216
63.06,117.7525213,497.7584657
63.07,124.4487794,474.0847218
63.08,132.3744328,447.562744
63.09,140.927185,438.4221354
63.1,149.4496654,423.6333649
63.11,157.266564,428.9813991
63.12,163.7195531,435.1925141
63.13,168.231082,454.3648703
63.14,170.3637172,475.7488742
63.15,169.8816798,511.4475856
63.16,166.7857015,552.5821294
63.17,161.3221363,578.4166457
63.18,153.9628323,592.5513281
63.19,145.357548,614.5980748
63.2,136.2677648,615.0476439
63.21,127.5099605,619.4066294
63.22,119.8754837,602.4536513
63.23,114.0607657,588.8069944
63.24,110.573494,564.1091166
63.25,109.6757237,555.462655
63.26,111.3579515,528.4019402
63.27,115.3946728,510.9534828
63.28,121.3954278,484.0495677
63.29,128.864168,455.6308435
63.3,137.2267895,447.8433247
63.31,145.8440795,428.7148586
63.32,154.0459394,422.4167039
63.33,161.1593128,415.8840523
63.34,166.5678187,451.241471
63.35,169.7613978,466.8214602
63.36,170.4145022,500.3547228
63.37,168.4220416,531.7409358
63.38,163.9277301,565.9801778
63.39,157.3103687,583.23419
63.4,149.1517025,612.6335298
63.41,140.1706833,615.5914447
63.42,131.1700371,613.6154566
63.43,122.9614832,606.7642712
63.44,116.2922009,595.1246736
63.45,111.7604315,577.7341275
63.46,109.7385912,562.564886
63.47,110.330901,538.0730553
63.48,113.3987274,520.9302705
63.49,118.6124493,491.6890911
63.5,125.5190877,469.7926207
63.51,133.5733623,452.097544
63.52,142.1613524,426.6239581
63.53,150.6255279,425.2514711
63.54,158.2862244,425.7630376
63.55,164.4952161,440.674945
63.56,168.6892405,456.3798305
63.57,170.4577602,482.1717646
63.58,169.5953969,505.3677957
63.59,166.1414496,557.923314
63.6,160.3733603,580.5736096
63.61,152.7936318,603.6320613
63.62,144.0690121,605.8399181
63.63,134.9773786,616.8960174
63.64,126.3324599,614.0453935
63.65,118.9191407,600.3755648
63.66,113.4110392,585.1058269
63.67,110.2849509,569.6754197
63.68,109.7611859,551.825374
63.69,111.7982074,526.336427
63.7,116.1414273,500.0515321
63.71,122.3851649,479.8333829
63.72,130.0187663,457.132522
63.73,138.4571882,440.7339118
63.74,147.0571086,427.1755777
63.75,155.1444188,425.7186933
63.76,162.0501666,424.6495721
63.77,167.1688276,446.0591635
63.78,170.0152322,470.1548141
63.79,170.2912477,505.6746419
63.8,167.9275668,547.1788619
63.81,163.1007968,569.6034316
63.82,156.2240319,591.6942743
63.83,147.900453,609.3062978
63.84,138.8669614,615.8964169
63.85,129.9307438,616.5173595
63.86,121.8976984,597.594334
63.87,115.5025677,593.4844207
63.88,111.3123909,574.07383
63.89,109.6646624,565.3607166
63.9,110.6238578,538.0685151
63.91,114.0212904,514.5419716
63.92,119.5073735,488.5540049
63.93,126.6129549,465.807558
63.94,134.7827709,451.4050549
63.95,143.3945206,431.8493615
63.96,151.7848079,425.2699148
63.97,159.27606,422.1131948
63.98,165.229421,445.1347436
63.99,169.0976527,459.9538501
64,170.49784,490.360007
64.01,169.2569408,514.7954151
64.02,165.4493482,559.3977153
64.03,159.3872608,581.9074165
64.04,151.6003889,608.2729987
64.05,142.7745006,615.0219461
64.06,133.696032,617.1225638
64.07,125.1805621,611.3072266
64.08,118.0019665,597.8504092
64.09,112.8106965,584.3486859
64.1,110.0487608,564.7509819
64.11,109.8992147,547.5580914
64.12,112.2857893,524.3890698
64.13,116.9273148,490.8242756
64.14,123.4035961,477.5185685
64.15,131.1895771,455.6743808
64.16,139.6904498,428.2687574
64.17,148.2605591,436.1561927
64.18,156.2182815,424.1688037
64.19,162.903867,427.938761
64.2,167.7236371,447.1815843
64.21,170.216325,475.1017985
64.22,170.1130025,501.8836703
64.23,167.381681,552.4276296
64.24,162.2316519,572.5623417
64.25,155.107612,595.9861975
64.26,146.6341174,600.3394634
64.27,137.5661191,625.7027209
64.28,128.7096472,615.3361592
64.29,120.8686926,599.0813918
64.3,114.75832,591.3873993
64.31,110.9170125,573.3932463
64.32,109.643084,556.9411447
64.33,110.9663741,533.8544177
64.34,114.6867828,509.0449967
64.35,120.4355713,486.2699965
64.36,127.7290649,466.1097151
64.37,136.0008401,446.0303112
64.38,144.6228399,433.4996022
64.39,152.9256694,425.2062152
64.4,160.2344529,420.2129027
64.41,165.9194783,432.3657048
64.42,169.4554909,465.8885889
64.43,170.483379,495.4122636
64.44,168.8658004,526.0459135
64.45,164.7102195,552.0272323
64.46,158.3661014,588.3745768
64.47,150.385313,607.0359023
64.48,141.474316,618.82596
64.49,132.4262725,617.4876523
64.5,124.0557256,604.2905706
64.51,117.1267121,604.6049395
64.52,112.2602165,582.0077901
64.53,109.8670169,565.8442046
64.54,110.0888772,539.1223117
64.55,112.8193725,520.0313156
64.56,117.7517415,490.5673329
64.57,124.4488389,474.6625932
64.58,132.3751207,454.6674206
64.59,140.926409,429.902588
64.6,149.4501688,429.4854579
64.61,157.2660681,422.9216545
64.62,163.7197013,437.0777365
64.63,168.2308341,451.1270986
64.64,170.3642959,483.3982895
64.65,169.8816547,511.1167344
64.66,166.7854581,549.4305485
64.67,161.3219727,576.3665641
64.68,153.9635737,601.4214879
64.69,145.3569086,607.3667159
64.7,136.2683085,620.822377
64.71,127.5093446,613.2749136
64.72,119.8750262,598.1633426
64.73,114.0615889,596.1684781
64.74,110.574393,571.9119665
64.75,109.6752979,551.7948106
64.76,111.3581013,529.7108879
64.77,115.3935811,501.0794373
64.78,121.3962563,491.9167191
64.79,128.8649129,463.1261179
64.8,137.2260468,439.9000731
64.81,145.8450094,439.2682457
64.82,154.0459666,422.7424756
64.83,161.1601887,426.8470232
64.84,166.5666206,435.7508878
64.85,169.7616723,470.4360928
64.86,170.4142833,497.4595481
64.87,168.4226943,540.2697703
64.88,163.9276126,564.4854171
64.89,157.3111019,592.1957726
64.9,149.1510221,604.7409985
64.91,140.1715987,625.5848307
64.92,131.1702102,615.3875202
64.93,122.9614604,606.5452779
64.94,116.2929028,601.518376
64.95,111.7606968,580.0599984
64.96,109.7383378,560.3811441
64.97,110.3307161,536.4721264
64.98,113.3981456,515.7578936
64.99,118.6121542,488.9479953
65,125.5196155,474.9697976
65.01,133.573204,450.4492689
65.02,142.1616648,430.0821707
65.03,150.6255007,424.9331464
65.04,158.2859667,422.5941126
65.05,164.4946263,433.14233
65.06,168.6901762,468.6282111
65.07,170.4579963,485.2940178
65.08,169.5961925,515.8367484
65.09,166.1401079,540.6216871
65.1,160.3742018,591.0552743
65.11,152.7934986,602.0507681
65.12,144.0694004,610.1936599
65.13,134.9774236,617.3695084
65.14,126.3321006,610.4994979
65.15,118.9198132,606.6344545
65.16,113.4115221,589.400035
65.17,110.2849422,569.6001923
65.18,109.7599514,541.1857987
65.19,111.7981615,525.9338343
65.2,116.1415833,501.4706635
65.21,122.3858454,486.3462592
65.22,130.018991,459.4124209
65.23,138.4566186,434.5870419
65.24,147.0570369,426.3553616
65.25,155.1442428,423.5968643
65.26,162.0506421,430.635261
65.27,167.1680708,436.2387452
65.28,170.0150789,468.132724
65.29,170.2910694,503.3192975
65.3,167.9270014,539.8108254
65.31,163.1010366,572.6391415
65.32,156.2243151,595.1307425
65.33,147.8999743,603.798782
65.34,138.8668548,614.7441849
65.35,129.9305515,614.5690685
65.36,121.8984247,604.5177785
65.37,115.5029818,597.2323535
65.38,111.3127713,577.3974679
65.39,109.6637233,557.2745746
65.4,110.623449,534.5174768
65.41,114.0209373,511.384773
65.42,119.5081018,495.3654711
65.43,126.6130877,467.1212775
65.44,134.7823129,446.5919054
65.45,143.3948901,435.9752059
65.46,151.7841696,417.7356292
65.47,159.2765483,428.1561615
65.48,165.228715,436.0801285
65.49,169.0981978,467.1064301
65.5,170.4977025,488.5408736
65.51,169.2577632,525.5943853
65.52,165.4484715,548.1393214
65.53,159.3877052,587.4090616
65.54,151.5999278,602.8381323
65.55,142.7748122,618.4847942
65.56,133.6953275,609.7778247
65.57,125.1805443,611.1341649
65.58,118.0023017,600.9471291
65.59,112.8107493,584.8150095
65.6,110.0488719,565.7104076
65.61,109.8980484,537.4938714
65.62,112.2856704,523.3425248
65.63,116.928101,498.0257942
65.64,123.4036164,477.7150928
65.65,131.1895404,455.2986359
65.66,139.6912573,437.0566276
65.67,148.2594188,423.0031361
65.68,156.2183078,424.4880652
65.69,162.9041486,431.5005947
65.7,167.7242569,455.2485494
65.71,170.2161006,472.1390705
65.72,170.1135295,508.8396822
65.73,167.3807301,540.075281
65.74,162.2325582,583.9785527
65.75,155.1076027,595.8741042
65.76,146.6349905,610.2997119
65.77,137.5649729,613.4158248
65.78,128.7094964,613.8203082
65.79,120.8694225,605.9815333
65.8,114.757723,586.0182988
65.81,110.9170746,573.9351466
65.82,109.6424728,551.6792177
65.83,110.9664478,534.4955536
65.84,114.6869315,510.3821366
65.85,120.4357766,488.206645
65.86,127.7287766,463.2330326
65.87,136.0005872,443.3479336
65.88,144.6226705,431.5917603
65.89,152.9260426,429.6415568
65.9,160.23511,428.3922532
65.91,165.9197296,435.60137
65.92,169.454945,458.7098939
65.93,170.4838449,501.5758766
65.94,168.8660554,529.3877233
65.95,164.7105127,555.776167
65.96,158.3659994,587.1191993
65.97,150.3850714,604.210506
65.98,141.4740343,615.7216374
65.99,132.4263973,618.7773719
66,124.0563307,610.1582986
66.01,117.1261553,599.496946
66.02,112.2595061,575.7516241
66.03,109.8666219,562.4377484
66.04,110.0886057,536.775198
66.05,112.8193899,520.1844492
66.06,117.752516,497.708595
66.07,124.4478837,465.3718254
66.08,132.375014,453.5655096
66.09,140.9270479,436.9166318
66.1,149.4489057,414.8009203
66.11,157.2665688,429.0405602
66.12,163.7193093,432.0947986
66.13,168.2310738,454.2574338
66.14,170.3640237,479.7996591
66.15,169.8819554,515.079762
66.16,166.7847074,539.7131941
66.17,161.3217768,573.9129694
66.18,153.9634311,599.7156465
66.19,145.3574687,613.7001639
66.2,136.2669709,606.6170818
66.21,127.5101845,621.6389895
66.22,119.87571,604.5768667
66.23,114.0603434,585.0312364
66.24,110.5742534,570.6995666
66.25,109.6746769,546.4461694
66.26,111.3590596,538.0853205
66.27,115.3942625,507.2424795
66.28,121.3954757,484.5050923
66.29,128.8645673,459.6480909
66.3,137.2265128,444.8846988
66.31,145.8441015,428.9648295
66.32,154.0466355,430.7515173
66.33,161.160269,427.8523682
66.34,166.5670539,441.3523672
66.35,169.7604522,454.3646526
66.36,170.4148957,505.5566073
66.37,168.4220869,532.3321103
66.38,163.9279839,569.2108035
66.39,157.3105239,585.1317496
66.4,149.151532,610.6562819
66.41,140.1706942,615.7106965
66.42,131.1706726,620.1188481
66.43,122.9617626,609.4493536
66.44,116.2918839,592.2357548
66.45,111.7606207,579.3930819
66.46,109.7381901,559.1089964
66.47,110.3308558,537.6819601
66.48,113.3988311,521.8540854
66.49,118.6127328,494.3225937
66.5,125.518568,464.6955874
66.51,133.573288,451.3238661
66.52,142.1621342,435.2782214
66.53,150.6255307,425.2829924
66.54,158.2860134,423.1681437
66.55,164.4946773,433.7947332
66.56,168.6892621,456.6621922
66.57,170.4588493,496.5750011
66.58,169.5963626,518.0748048
66.59,166.1408552,550.2579598
66.6,160.3729812,575.8519555
66.61,152.7935689,602.8853712
66.62,144.0697935,614.599716
66.63,134.9772697,615.7497361
66.64,126.3326231,615.6562073
66.65,118.9193326,602.1617495
66.66,113.410288,578.4266028
66.67,110.2852223,572.02638
66.68,109.7606207,546.9542726
66.69,111.7988198,531.7089575
66.7,116.1418952,504.3084839
66.71,122.3847202,475.5762484
66.72,130.0197351,466.9631514
66.73,138.4573138,442.0889007
66.74,147.0568289,423.9752628
66.75,155.1445276,427.0315934
66.76,162.0506596,430.8557111
66.77,167.1688929,446.9062183
66.78,170.0147176,463.3656872
66.79,170.2912677,505.9392092
66.8,167.9266643,535.4178966
66.81,163.1008131,569.8089197
66.82,156.224839,601.4909484
66.83,147.9006441,611.503833
66.84,138.8666722,612.7680948
66.85,129.931335,622.5133601
66.86,121.8986721,606.8760381
66.87,115.5024413,592.3405835
66.88,111.3128809,578.3544915
66.89,109.6635864,556.0951181
66.9,110.6241876,540.9311909
66.91,114.021255,514.2255648
66.92,119.5075527,490.2309357
66.93,126.6124903,461.2118579
66.94,134.7827405,451.0862628
66.95,143.3945297,431.952328
66.96,151.7846693,423.6346285
66.97,159.2761784,423.578389
66.98,165.228797,437.1309965
66.99,169.0970514,452.0627529
67,170.4982926,496.3459736
67.01,169.2575545,522.8538199
67.02,165.4491702,557.1116589
67.03,159.3865342,572.9136062
67.04,151.6003539,607.8614182
67.05,142.7744238,614.168166
67.06,133.6958276,614.9919818
67.07,125.1805904,611.5837618
67.08,118.0020472,598.5949293
67.09,112.8105749,583.2717484
67.1,110.0492483,568.9629089
67.11,109.8988901,544.7567535
67.12,112.2857146,523.7321477
67.13,116.9282729,499.6004629
67.14,123.4033703,475.340185
67.15,131.1902296,462.354003
67.16,139.6913925,438.527705
67.17,148.2594057,422.8503541
67.18,156.2174219,413.732805
67.19,162.9043799,434.426981
67.2,167.7238288,449.6764283
67.21,170.2163822,475.8577895
67.22,170.1128224,499.5074202
67.23,167.3810739,544.5425431
67.24,162.2316609,572.6753613
67.25,155.1083143,604.4504643
67.26,146.6350885,611.4164259
67.27,137.5649397,613.0598804
67.28,128.7092099,610.9421908
67.29,120.8692967,604.7926452
67.3,114.7579773,588.3057669
67.31,110.918062,582.5298765
67.32,109.6430036,556.2500229
67.33,110.9664078,534.1486702
67.34,114.686823,509.4061735
67.35,120.4354654,485.2732071
67.36,127.7294012,469.463062
67.37,136.0006256,443.755532
67.38,144.6224778,429.4232163
67.39,152.9258143,426.9278747
67.4,160.2351451,428.8285765
67.41,165.9202441,442.228503
67.42,169.4551129,460.9179284
67.43,170.4832922,494.2639777
67.44,168.8659654,528.2085398
67.45,164.7110111,562.1475118
67.46,158.3662148,589.7696024
67.47,150.3850829,604.3442579
67.48,141.4738993,614.2349602
67.49,132.4264763,619.5929727
67.5,124.0556205,603.2726418
67.51,117.1259186,597.326554
67.52,112.2599626,579.7722372
67.53,109.8669523,565.2874242
67.54,110.0893983,543.6248584
67.55,112.8185229,512.5127868
67.56,117.7523449,496.1317193
67.57,124.4484688,471.0622297
67.58,132.3750174,453.6013275
67.59,140.927014,436.5449774
67.6,149.449849,425.7679814
67.61,157.2655444,416.5217412
67.62,163.7196436,436.3444988
67.63,168.2307731,450.3317463
67.64,170.3645233,486.4022672
67.65,169.8819973,515.6316906
67.66,166.785456,549.4028973
67.67,161.3216734,572.6173461
67.68,153.9635587,601.2424198
