Time,Output Speed,Weight on bit
51.51,180.8080449,519.3220849
51.52,178.3352647,543.746419
51.53,173.8008995,595.4073926
51.54,167.7095736,606.3185926
51.55,160.7508984,616.9858992
51.56,153.7079258,612.5824971
51.57,147.3759418,602.9146279
51.58,142.469848,579.756729
51.59,139.5437927,572.0426575
51.6,138.911926,535.3137038
51.61,140.6256219,502.128294
51.62,144.4697181,481.1783233
51.63,150.0024443,454.7866432
51.64,156.6180703,435.7912607
51.65,163.6046234,416.5855332
51.66,170.2131925,428.7902198
51.67,175.7189794,435.3839277
51.68,179.5065117,464.1893516
51.69,181.1355188,504.0042027
51.7,180.403098,531.9128239
51.71,177.379257,561.4275687
51.72,172.3982089,582.3171669
51.73,166.0225254,621.0086854
51.74,158.9664952,617.0500908
51.75,152.0281538,609.0623363
51.76,145.990799,598.6124942
51.77,141.5359298,577.1439842
51.78,139.1633162,556.6396858
51.79,139.1247213,528.1812772
51.8,141.4010733,499.9061904
51.81,145.7154336,469.5950667
51.82,151.5821786,459.5107029
51.83,158.3591016,430.9078331
51.84,165.3219729,423.0876909
51.85,171.7186674,419.6666999
51.86,176.8481384,446.5759564
51.87,180.1280051,467.2656704
51.88,181.1755876,508.809013
51.89,179.8535971,544.3289936
51.9,176.2995424,574.8565768
51.91,170.9093022,593.6274695
51.92,164.2906614,608.3726762
51.93,157.1899487,622.2443464
51.94,150.4056813,611.1706064
51.95,144.70494,587.6649116
51.96,140.7335347,576.263828
51.97,138.9305989,546.4549814
51.98,139.4839811,526.554059
51.99,142.3041477,488.8688413
52,147.059415,464.9140389
52.01,153.2176584,444.5096239
52.02,160.1127818,438.6438767
52.03,167.0032155,423.661153
52.04,173.1455279,428.2539638
52.05,177.8596759,442.8459355
52.06,180.6093346,479.9084594
52.07,181.0660486,511.0981668
52.08,179.1632918,556.2234287
52.09,175.1034682,579.9512558
52.1,169.3429499,604.7589051
52.11,162.5295539,610.58725
52.12,155.4328432,619.6943037
52.13,148.8510919,607.2795075
52.14,143.5292641,589.8476279
52.15,140.0667843,561.499778
52.16,138.8469767,541.9555935
52.17,139.9852581,514.2284381
52.18,143.3295438,483.2537201
52.19,148.4917706,460.7593677
52.2,154.9001903,437.8825007
52.21,161.8649203,429.9080792
52.22,168.6375484,427.727187
52.23,174.482268,435.3674741
52.24,178.7482612,452.4997041
52.25,180.9454006,482.7956997
52.26,180.8082907,522.7667965
52.27,178.336208,556.7867715
52.28,173.8008506,594.7467729
52.29,167.7093751,603.733705
52.3,160.7508708,616.6412426
52.31,153.7078735,611.9576008
52.32,147.3769215,614.1471856
52.33,142.4702481,584.1960553
52.34,139.5425987,559.0638885
52.35,138.9119464,535.5343607
52.36,140.6258936,505.1042696
52.37,144.4696231,480.1091122
52.38,150.0014965,443.7283523
52.39,156.6184879,440.8734728
52.4,163.6052047,423.9702261
52.41,170.213268,429.786135
52.42,175.7189924,435.5599411
52.43,179.506583,465.1823416
52.44,181.1346485,491.7848468
52.45,180.4030489,531.2271257
52.46,177.3795197,565.0392458
52.47,172.3990773,593.9283035
52.48,166.0220209,614.506015
52.49,158.9662098,613.5261958
52.5,152.028356,611.4521645
52.51,145.9909543,600.3764881
52.52,141.5364944,583.366814
52.53,139.1633615,557.1315575
52.54,139.1244908,525.6847643
52.55,141.4016311,506.0486109
52.56,145.7156461,472.0040357
52.57,151.5810604,446.3303123
52.58,158.3582084,419.9185571
52.59,165.3224401,429.0837436
52.6,171.719243,427.335928
52.61,176.84813,446.4614461
52.62,180.1276666,462.5392076
52.63,181.1754711,507.1735594
52.64,179.8530944,537.3210995
52.65,176.2997095,577.1402351
52.66,170.9095765,597.2640219
52.67,164.2911982,615.2177291
52.68,157.1891792,612.8465418
52.69,150.4056769,611.118526
52.7,144.7054549,593.4629629
52.71,140.7336051,577.0360039
52.72,138.9301087,541.1501608
52.73,139.4834833,521.1456688
52.74,142.3045181,492.9738661
52.75,147.0597717,468.9957953
52.76,153.2177088,445.1094293
52.77,160.1115083,422.8058697
52.78,167.0025557,415.1085065
52.79,173.1458973,433.214628
52.8,177.8601603,449.5259466
52.81,180.6091917,477.9085291
52.82,181.0654716,502.9999343
52.83,179.1629325,551.2337382
52.84,175.1033628,578.5210965
52.85,169.343382,610.4365714
52.86,162.5298218,613.967705
52.87,155.4326404,617.2437796
52.88,148.8501259,596.0963244
52.89,143.5297642,595.4350711
52.9,140.0673379,567.5390882
52.91,138.8466414,538.3284585
52.92,139.9847502,508.6913063
52.93,143.3296528,484.4722197
52.94,148.4918566,461.7525726
52.95,154.9002448,438.5384783
52.96,161.8647438,427.6896164
52.97,168.6366715,416.2519751
52.98,174.4819184,430.6357937
52.99,178.7485366,456.3152263
53,180.9457232,487.3210049
53.01,180.8079484,517.9685804
53.02,178.3355339,547.4682423
53.03,173.8003472,587.963251
53.04,167.709616,606.8705298
53.05,160.75146,623.9966276
53.06,153.7080825,614.4538977
53.07,147.3757223,600.399174
53.08,142.4694659,575.5199327
53.09,139.5428974,562.3112097
53.1,138.9119249,535.30144
53.11,140.6250438,495.7966596
53.12,144.4700487,484.8962649
53.13,150.0023538,453.7311599
53.14,156.6179746,434.6259961
53.15,163.6051201,422.8948425
53.16,170.2129354,425.3941091
53.17,175.7185693,429.794787
53.18,179.506582,465.1689088
53.19,181.1348413,494.4913075
53.2,180.4031316,532.3832904
53.21,177.3789476,557.1717214
53.22,172.3985063,586.2937999
53.23,166.0216869,610.2040884
53.24,158.9665885,618.2018314
53.25,152.0287034,615.5582847
53.26,145.9909687,600.540653
53.27,141.5355146,572.5673922
53.28,139.1634202,557.7672363
53.29,139.1245756,526.6031978
53.3,141.4008272,497.1958365
53.31,145.7148761,463.2727232
53.32,151.5819793,457.1620655
53.33,158.3592394,432.6033523
53.34,165.3217049,419.6468244
53.35,171.7191405,425.9695646
53.36,176.8477933,441.8436538
53.37,180.1276482,462.2830987
53.38,181.1758547,512.561161
53.39,179.8532179,539.0419782
53.4,176.2994564,573.6804847
53.41,170.9087874,586.8028871
53.42,164.2910156,612.8899378
53.43,157.1894123,615.6932219
53.44,150.4057398,611.8545843
53.45,144.7054565,593.4802382
53.46,140.7332632,573.2878102
53.47,138.9302904,543.1159523
53.48,139.4843808,530.897603
53.49,142.3045397,493.2131179
53.5,147.0591474,461.8520162
53.51,153.2174925,442.533381
53.52,160.1123027,432.6873482
53.53,167.0033278,425.1175068
53.54,173.1451425,423.0769089
53.55,177.8601051,448.7654925
53.56,180.6090115,475.3849673
53.57,181.0657863,507.4161995
53.58,179.163702,561.9214825
53.59,175.1034333,579.4775454
53.6,169.3427451,602.0681016
53.61,162.5289136,602.5078075
53.62,155.43316,623.5206595
53.63,148.8510241,606.4953515
53.64,143.529092,587.924673
53.65,140.0672477,566.5545053
53.66,138.8467061,539.0278043
53.67,139.9853686,515.4327559
53.68,143.3298522,486.6949542
53.69,148.4918043,461.1484852
53.7,154.9000062,435.6663694
53.71,161.8651816,433.1931591
53.72,168.6373307,424.8795022
53.73,174.4822207,434.72647
53.74,178.7478118,446.2713138
53.75,180.9457508,487.7074851
53.76,180.8080217,518.9967229
53.77,178.3360843,555.0768281
53.78,173.8012499,600.1301285
53.79,167.7096532,607.3542424
53.8,160.7506006,613.2684826
53.81,153.707324,605.3937036
53.82,147.3766445,610.972229
53.83,142.4703959,585.8354302
53.84,139.5421574,554.2672683
53.85,138.9120859,537.0439282
53.86,140.6258502,504.6293323
53.87,144.4700838,485.2899271
53.88,150.0021013,450.7841336
53.89,156.6180162,435.1322707
53.9,163.6051298,423.0183489
53.91,170.2138276,437.1771027
53.92,175.7191151,437.2344042
53.93,179.5063622,462.1092774
53.94,181.1341817,485.2299175
53.95,180.4032591,534.1662695
53.96,177.3793301,562.4317642
53.97,172.3991408,594.7785016
53.98,166.0222834,617.8886402
53.99,158.9666031,618.3827553
54,152.0280866,608.2674799
54.01,145.990865,599.3624159
54.02,141.536207,580.2001436
54.03,139.1631158,554.467982
54.04,139.1241142,521.6025751
54.05,141.4010715,499.8857138
54.06,145.7157357,473.0208908
54.07,151.5813765,450.0554412
54.08,158.3590111,429.7938524
54.09,165.3219471,422.7565243
54.1,171.7192675,427.6609101
54.11,176.848829,456.0469016
54.12,180.1280959,468.5356362
54.13,181.1751386,502.5040703
54.14,179.8526593,531.2551555
54.15,176.2996675,576.5667061
54.16,170.9094864,596.0697452
54.17,164.2914884,618.9196685
54.18,157.1895249,617.0676462
54.19,150.4056839,611.2005322
54.2,144.7052977,591.6920285
54.21,140.7341854,583.3957583
54.22,138.9306844,547.381561
54.23,139.4832059,518.1315402
54.24,142.3045507,493.3355058
54.25,147.0594183,464.9519148
54.26,153.2177795,445.9509016
54.27,160.1114621,422.231434
54.28,167.0033497,425.4002014
54.29,173.1455521,428.5784257
54.3,177.8602668,450.9947179
54.31,180.6098746,487.4696154
54.32,181.0661375,512.3475458
54.33,179.1626013,546.6326037
54.34,175.103022,573.8924828
54.35,169.3429777,605.1241862
54.36,162.5298387,614.1806772
54.37,155.433122,623.0605261
54.38,148.8507581,603.4150915
54.39,143.5292154,589.3028713
54.4,140.0673971,568.1850244
54.41,138.847235,544.7491252
54.42,139.9853965,515.7381825
54.43,143.3295791,483.6493588
54.44,148.4922933,466.7964676
54.45,154.9002547,438.6583935
54.46,161.8646984,427.1187061
54.47,168.6363819,412.4613746
54.48,174.4825261,438.8599534
54.49,178.7483361,453.5368974
54.5,180.9458946,489.7253605
54.51,180.8085393,526.25067
54.52,178.3363232,558.3807741
54.53,173.8000697,584.2214534
54.54,167.7094544,604.7662605
54.55,160.7508585,616.4879758
54.56,153.7081761,615.5723518
54.57,147.3760048,603.637936
54.58,142.4702984,584.7535311
54.59,139.5426623,559.7551005
54.6,138.9121478,537.7133681
54.61,140.625347,499.1172156
54.62,144.4695987,479.8358386
54.63,150.0024173,454.4721329
54.64,156.6185306,441.3917123
54.65,163.6053098,425.3056276
54.66,170.2127541,422.9983347
54.67,175.7181695,424.3466949
54.68,179.5068457,468.8382566
54.69,181.1347685,493.4693046
54.7,180.4033472,535.3974668
54.71,177.3794163,563.6173175
54.72,172.399218,595.8115904
54.73,166.0215064,607.877801
54.74,158.9667096,619.6967371
54.75,152.0283619,611.5209835
54.76,145.9910254,601.1848351
54.77,141.5352595,569.7565491
54.78,139.1636132,559.8605216
54.79,139.1246548,527.4621627
54.8,141.400734,496.1697199
54.81,145.7151681,466.5850763
54.82,151.5812234,448.2522966
54.83,158.3593323,433.7458344
54.84,165.3222412,426.5301773
54.85,171.7193471,428.722192
54.86,176.8475011,437.8357973
54.87,180.1272393,456.5728085
54.88,181.1756113,509.1429839
54.89,179.8532485,539.4685399
54.9,176.2996732,576.644288
54.91,170.9091354,591.4163552
54.92,164.2912741,616.1879244
54.93,157.189362,615.0789953
54.94,150.4061948,617.1760942
54.95,144.7055352,594.3670107
54.96,140.733071,571.181806
54.97,138.9299139,539.0415445
54.98,139.4834925,521.2455442
54.99,142.3045435,493.2554527
55,147.0586156,455.7668961
55.01,153.2178514,446.8087185
55.02,160.1119259,428.0019836
55.03,167.0033795,425.7872996
55.04,173.1456624,430.059228
55.05,177.8602198,450.3467275
55.06,180.60864,470.1837675
55.07,181.0654528,502.737068
55.08,179.1629921,552.0605695
55.09,175.1035276,580.7584295
55.1,169.3428144,602.9790875
55.11,162.5291884,605.9750377
55.12,155.4326182,616.9768516
55.13,148.8510933,607.2959007
55.14,143.529648,594.1361185
55.15,140.0674306,568.5496989
55.16,138.8462904,534.5309696
55.17,139.9854928,516.7879738
55.18,143.329669,484.6524069
55.19,148.4915826,458.5868235
55.2,154.8993776,428.0985883
55.21,161.8654171,436.1544552
55.22,168.6372468,423.7820943
55.23,174.4821831,434.2182083
55.24,178.7483211,453.3292145
55.25,180.945698,486.9671258
55.26,180.8076047,513.1514349
55.27,178.3359096,552.6623112
55.28,173.8003557,588.0768107
55.29,167.7097396,608.4781069
55.3,160.7503727,610.4241385
55.31,153.7076267,609.0092283
55.32,147.3759168,602.629873
55.33,142.4704721,586.6808198
55.34,139.5426724,559.8643362
55.35,138.9118008,533.9582175
55.36,140.6255495,501.3349106
55.37,144.4705017,489.989131
55.38,150.0024467,454.8147322
55.39,156.6177402,431.7730643
55.4,163.6046517,416.9455394
55.41,170.2136777,435.1978153
55.42,175.7192001,438.3919497
55.43,179.5062115,460.0112335
55.44,181.1346814,492.2459192
55.45,180.4030251,530.8934518
55.46,177.3789106,556.6629062
55.47,172.3992049,595.6357347
55.48,166.0216791,610.10296
55.49,158.9665528,617.7604113
55.5,152.0275359,601.7605633
55.51,145.9912259,603.4631069
55.52,141.5360734,578.7267277
55.53,139.1629458,552.624753
55.54,139.1245704,526.5464644
55.55,141.4008029,496.9278696
55.56,145.7157959,473.7030485
55.57,151.5816378,453.1358341
55.58,158.3593304,433.7232178
55.59,165.3216897,419.4523888
55.6,171.7190351,424.565695
55.61,176.8483639,449.6698891
55.62,180.1282464,470.6365789
55.63,181.1748722,498.7629235
55.64,179.8531423,537.9879918
55.65,176.299321,571.8293792
55.66,170.9091283,591.3217762
55.67,164.2918243,623.2040702
55.68,157.1894392,616.0219543
55.69,150.4054544,608.5161874
55.7,144.7046847,584.7896592
55.71,140.7340005,581.3705384
55.72,138.9308302,548.9602013
55.73,139.4827608,513.2944893
55.74,142.3046996,494.9853758
55.75,147.0593438,464.0997664
55.76,153.2181549,450.4224276
55.77,160.1118796,427.4244907
55.78,167.0033226,425.049744
55.79,173.1453442,425.7856793
55.8,177.860301,451.4669768
55.81,180.6094169,481.061616
55.82,181.0662584,514.0440454
55.83,179.1622291,541.4637209
55.84,175.1034634,579.886768
55.85,169.3426562,600.9000196
55.86,162.5296389,611.659511
55.87,155.4335263,627.9443715
55.88,148.8511216,607.6238243
55.89,143.5289374,586.1971987
55.9,140.0672681,566.7772551
55.91,138.846971,541.8950585
55.92,139.9851376,512.9156335
55.93,143.3291925,479.3355826
55.94,148.4918177,461.3026595
55.95,154.9003101,439.3245211
55.96,161.8651813,433.1893149
55.97,168.6369914,420.4379322
55.98,174.4821704,434.045935
55.99,178.7481913,451.5300535
56,180.9461905,493.8747131
56.01,180.8082831,522.661268
56.02,178.3363087,558.1809514
56.03,173.7996193,578.1504531
56.04,167.7097863,609.0862516
56.05,160.750635,613.6967957
56.06,153.7082593,616.566152
56.07,147.3762786,606.7764742
56.08,142.4704324,586.2401225
56.09,139.5425004,557.9951885
56.1,138.912745,544.1764267
56.11,140.6259355,505.5645204
56.12,144.46931,476.5892747
56.13,150.0023388,453.5565537
56.14,156.6180031,434.9729222
56.15,163.6054074,426.5452544
56.16,170.2130931,427.4761075
56.17,175.7189199,434.572994
56.18,179.5063112,461.3998748
56.19,181.1346962,492.453791
56.2,180.4038789,542.8341803
56.21,177.3794808,564.5049875
56.22,172.399,592.8967269
56.23,166.0210394,601.8603559
56.24,158.9667494,620.1892525
56.25,152.0282937,610.715327
56.26,145.9914419,605.9159454
56.27,141.5358403,576.1568945
56.28,139.163067,553.9387884
56.29,139.1247235,528.206487
56.3,141.4013241,502.6672444
56.31,145.7158747,474.5978107
56.32,151.5810922,446.7060854
56.33,158.3595776,436.7639665
56.34,165.3219602,422.9243275
56.35,171.7194282,429.802735
56.36,176.8476204,439.4713315
56.37,180.1280615,468.0548334
56.38,181.1751115,502.1229652
56.39,179.8532577,539.5972455
56.4,176.3003668,586.12629
56.41,170.9095775,597.2788355
56.42,164.2909298,611.7956959
56.43,157.1890016,610.6780514
56.44,150.4056944,611.3238025
56.45,144.7056105,595.2148812
56.46,140.7333992,574.7786487
56.47,138.9307415,547.9989545
56.48,139.4832751,518.8829743
56.49,142.3047648,495.7068628
56.5,147.0589445,459.5294715
56.51,153.2177919,446.100599
56.52,160.1119207,427.9366438
56.53,167.0038422,431.7844672
56.54,173.1456028,429.2581942
56.55,177.8602468,450.7191214
56.56,180.6085467,468.8778109
56.57,181.0662601,514.0673409
56.58,179.1626163,546.841576
56.59,175.1036256,582.0889581
56.6,169.3434962,611.9373313
56.61,162.5299391,615.4488691
56.62,155.4323382,613.5953659
56.63,148.8510354,606.6251298
56.64,143.5292098,589.2397738
56.65,140.0674951,569.2530007
56.66,138.8460231,531.6406459
56.67,139.9856376,518.366778
56.68,143.3297417,485.463121
56.69,148.4915888,458.6585892
56.7,154.8996443,431.3096749
56.71,161.8647031,427.1795339
56.72,168.6373117,424.6305325
56.73,174.4827417,441.7764745
56.74,178.7484202,454.7025549
56.75,180.94564,486.1527419
56.76,180.8073324,509.3361038
56.77,178.3365697,561.7886638
56.78,173.8001412,585.1851862
56.79,167.7099232,610.8671506
56.8,160.7508932,616.9217358
56.81,153.7083171,617.257551
56.82,147.3757996,601.2854425
56.83,142.4708631,591.0177233
56.84,139.5427398,560.5972537
56.85,138.9115975,531.7580056
56.86,140.6251798,497.2871836
56.87,144.4696148,480.0171686
56.88,150.0025047,455.4918773
56.89,156.6173779,427.3631642
56.9,163.6049666,420.9461967
56.91,170.2128994,424.9189802
56.92,175.7192925,439.6512794
56.93,179.5067647,467.7105855
56.94,181.1348751,494.9653604
56.95,180.4028604,528.5895321
56.96,177.3785181,551.2649188
56.97,172.3994853,599.3858286
56.98,166.021639,609.5854503
56.99,158.9667794,620.5586865
57,152.0278637,605.6341659
57.01,145.9910167,601.086969
57.02,141.5361286,579.3349531
57.03,139.1634994,558.626282
57.04,139.1247422,528.4086942
57.05,141.4003884,492.3630542
57.06,145.7158558,474.3835149
57.07,151.581222,448.2354299
57.08,158.3591996,432.1132507
57.09,165.3211159,412.0878154
57.1,171.7193922,429.3236585
57.11,176.8478069,442.0308006
57.12,180.1283353,471.8779003
57.13,181.1754129,506.3554373
57.14,179.8533568,540.9786777
57.15,176.2990411,568.003339
57.16,170.9087162,585.8582298
57.17,164.2913768,617.4969804
57.18,157.189528,617.1058141
57.19,150.4054442,608.3976783
57.2,144.7049645,587.9408659
57.21,140.7332292,572.9166213
57.22,138.9309046,549.7653813
57.23,139.4832722,518.851433
57.24,142.3044218,491.9068417
57.25,147.0590056,460.2295867
57.26,153.2185639,455.2942202
57.27,160.1119748,428.609136
57.28,167.0030909,422.0450473
57.29,173.1447088,417.2519874
57.3,177.8606378,456.112054
57.31,180.6090914,476.5041517
57.32,181.0663151,514.8395545
57.33,179.1627566,548.7890334
57.34,175.103596,581.6870931
57.35,169.3422743,595.8824691
57.36,162.5293726,608.2994599
57.37,155.4326277,617.0918573
57.38,148.8511712,608.1973615
57.39,143.5284629,580.8961517
57.4,140.0676302,570.7282726
57.41,138.8468549,540.6384468
57.42,139.9849563,510.9381488
57.43,143.329652,484.4627275
57.44,148.4915183,457.8439211
57.45,154.900215,438.1798311
57.46,161.8654988,437.1794129
57.47,168.6373406,425.0089406
57.48,174.4819004,430.3910772
57.49,178.7475968,443.2905046
57.5,180.9464035,496.8637866
57.51,180.8081729,521.1160106
57.52,178.3362903,557.9259413
57.53,173.800135,585.101239
57.54,167.7096963,607.9140186
57.55,160.7502078,608.364166
57.56,153.7083482,617.6291975
57.57,147.3759195,602.6602473
57.58,142.4702283,583.9753151
57.59,139.5418847,551.3029271
57.6,138.9125187,541.7291089
57.61,140.6260782,507.127202
57.62,144.4688765,471.714566
57.63,150.0025995,456.5978979
57.64,156.6178404,432.9921548
57.65,163.6055614,428.5009259
57.66,170.213351,430.8824037
57.67,175.7193063,439.8391255
57.68,179.5060343,457.5454454
57.69,181.1342217,485.7920814
57.7,180.4037957,541.671105
57.71,177.3795449,565.3876784
57.72,172.3988519,590.9153042
57.73,166.02154,608.3097122
57.74,158.9664173,616.0876905
57.75,152.0279585,606.7537462
57.76,145.9918742,610.8269674
57.77,141.5361613,579.6961804
57.78,139.1627901,550.9359846
57.79,139.1246264,527.1535931
57.8,141.4010652,499.8168796
57.81,145.715662,472.1855506
57.82,151.5806543,441.5445597
57.83,158.3594154,434.768167
57.84,165.3219155,422.3503244
57.85,171.7197689,434.3400217
57.86,176.8479486,443.9723466
57.87,180.128321,471.6788696
57.88,181.1748511,498.4663128
57.89,179.85298,535.7258752
57.9,176.2999244,580.0795281
57.91,170.9097299,599.2987356
57.92,164.2906176,607.8143874
57.93,157.1894535,616.1951737
57.94,150.4053959,607.8322523
57.95,144.7055861,594.9398337
57.96,140.7336619,577.6578839
57.97,138.9308633,549.3174189
57.98,139.4831219,517.2182225
57.99,142.3053518,502.2112549
58,147.0594307,465.0949372
58.01,153.2174654,442.210308
58.02,160.111642,424.470342
58.03,167.0033292,425.134238
58.04,173.1456368,429.7150923
58.05,177.8607015,456.9894573
58.06,180.6089974,475.1871197
58.07,181.0662592,514.054809
58.08,179.162396,543.7814128
58.09,175.1036258,582.091122
58.1,169.3430481,606.050557
58.11,162.5300055,616.286658
58.12,155.4318881,608.1588629
58.13,148.8512801,609.4588264
58.14,143.5290978,587.9882053
58.15,140.0678925,573.5889633
58.16,138.8466133,538.0247933
58.17,139.985091,512.4061178
58.18,143.3298005,486.1189101
58.19,148.4922313,466.0793689
58.2,154.9004293,440.7604923
58.21,161.8644643,424.177056
58.22,168.6372391,423.6814961
58.23,174.4821569,433.863365
58.24,178.7485002,455.8110617
58.25,180.9461214,492.9055508
58.26,180.8079279,517.6811263
58.27,178.3362617,557.5299135
58.28,173.7999889,583.1317746
58.29,167.7102708,615.3920329
58.3,160.750824,616.0572602
58.31,153.7080804,614.4298895
58.32,147.3753667,596.3223261
58.33,142.4704602,586.5477653
58.34,139.5428119,561.3806508
58.35,138.9119032,535.0655351
58.36,140.6260025,506.2975813
58.37,144.4693686,477.2479433
58.38,150.0027076,457.85862
58.39,156.6178075,432.59145
58.4,163.6055395,428.224448
58.41,170.2127582,423.0546001
58.42,175.7194195,441.3819984
58.43,179.5063029,461.2832594
58.44,181.1349736,496.3483986
58.45,180.4032312,533.7759287
58.46,177.3792564,561.4183497
58.47,172.3989481,592.2018199
58.48,166.021589,608.9405114
58.49,158.9674449,628.7768153
58.5,152.0283809,611.7467825
58.51,145.9906973,597.4583314
58.52,141.5360125,578.0560818
58.53,139.1630611,553.8743577
58.54,139.1248004,529.0388658
58.55,141.4001198,489.4055003
58.56,145.7161397,477.6026473
58.57,151.5812413,448.4637526
58.58,158.3593835,434.3756366
58.59,165.321419,415.9776639
58.6,171.7194643,430.2842399
58.61,176.8477487,441.2334101
58.62,180.1286407,476.1431981
58.63,181.1751239,502.2968306
58.64,179.8534444,542.1998444
58.65,176.2991974,570.1391389
58.66,170.9095482,596.8888489
58.67,164.2909173,611.6365331
58.68,157.1896133,618.1472229
58.69,150.4060872,615.9166728
58.7,144.7057436,596.7143742
58.71,140.7330929,571.4228816
58.72,138.9313004,554.049143
58.73,139.4833559,519.7605511
58.74,142.3042244,489.7190987
58.75,147.0586076,455.6762041
58.76,153.2178487,446.7756214
58.77,160.1120757,429.8634754
58.78,167.0030585,421.6244242
58.79,173.1449749,420.8258249
58.8,177.8602227,450.387238
58.81,180.6091002,476.6272066
58.82,181.0667702,521.2273287
58.83,179.1626609,547.4597026
58.84,175.1036325,582.1820797
